,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2015-01-09,47.61,0.921770636421,1.0203600514359195,0.9788240131578947,1.0006305170239598,0.9746161719549641,1.0262987712869152,1.1816827997021593,1.3399943709541233,0,0,0,0,-0.0114,-0.175957575758,-0.00301616541353,-0.0196240384615,0.0289373974449,0.0379231307864,1.00447276256,1.00319754732,0.999414856351,1.02630291942,0.762637894739,0.909532756407,1.29982200949,3.0647729206,-10.704,8.794,-2.58615413534,0.187168386492,4.48927100182,5.83394281622,1.00933963374,1.00480773405,1.00960550509,1.03803401157,3651.62744086,13198.1522933,17629.207682,52254.0724178,-56.5846,-30.8688545455,12.6515390977,6.84846550188,8.92577478024,3.69348088524,1.00207811669,1.00773690821,1.01802983185,1.04025494959,37622.9466359,62975.735996,145512.820349,262775.678668,0.9516908212560387,0.9871875656374711,0.8985507246376812,,43.88550000000009
2015-01-12,47.42,0.927490510333,1.0226439508302783,0.9795496798182195,1.0072217502124046,0.9765238879736409,1.0250756593169046,1.1746346296755017,1.3297812675266407,0,0,0,0,0.2438,-0.0798060606061,-0.00329736842105,-0.0256262664165,0.02818568624,0.0377640693667,1.0016687438,1.00052220423,0.9938122508,1.02040761432,0.703735789476,0.828451217946,1.08275183544,2.88893948113,-0.166000000001,6.582,1.32037030075,-0.850706378987,4.46962443595,5.71934896963,1.00620114836,1.00487279549,1.00653467133,1.03494857506,3791.34500007,11661.6988317,14669.3980997,50371.7314322,48.0024,-30.5654848485,12.6467368421,4.93072253752,9.36006335853,3.74921736356,0.992618240867,0.998121860282,1.00570800178,1.02896645948,37497.6122346,63596.4611283,107247.930285,261203.960785,0.9763812737241669,0.9057359763812738,0.9051033319274567,,43.98160000000009
2015-01-13,46.97,0.936908665105,1.0127210004312204,0.9846960167714884,1.0040615647712696,0.9623028068018848,1.0081562567074478,1.1666666666666667,1.3167928231006447,0,0,0,0,0.2186,-0.0399212121212,-0.00491278195489,-0.0272488273921,0.027917942745,0.0377059088612,0.99391630958,0.991770437977,0.98434520192,1.01014961645,0.61483026316,0.806423012817,1.07985924051,2.80221949292,8.705,5.30618181818,2.49779887218,-1.140744606,4.46027948459,5.68164579839,1.01185537289,1.01197709181,1.01246444793,1.04113394913,4049.86950007,10670.4094808,13767.6233529,50054.0416289,52.1574,-27.1460909091,11.8207815789,4.3917739212,9.49666042253,3.76856810068,0.98826981903,0.993033312206,0.999522310164,1.02288680546,38478.4485622,63523.1070898,95328.9597398,257960.885944,0.9780711092186501,0.9099425164998937,0.8775814349584842,,44.0066000000001
2015-01-14,45.96,0.957984479257,0.9995650282731623,0.9688026981450254,0.973728813559322,0.9240048250904704,0.9818414868617816,1.1449925261584455,1.291373981455465,0.988721004469,0,0,0,0.0828,-0.00926060606061,-0.00827706766917,-0.0288075750469,0.0276303328645,0.0376426911513,0.975309558925,0.971911627096,0.963398305773,0.988013935597,0.583939736844,0.796743012817,1.1088569462,2.71949779481,15.113,3.90693939394,3.53432330827,-1.39834650563,4.4498311577,5.64418167565,1.00737723135,1.00888657044,1.0081156664,1.03667698461,4058.87670402,9475.97153686,12780.613354,49383.880792,29.4144,-23.1381090909,10.5372266917,3.90053567073,9.62785474537,3.78799375494,0.987435599122,0.991419624288,0.996827466865,1.02037306238,39439.3206304,63659.9990104,83148.3313712,254673.205225,1.0091383812010444,0.8905570060922541,0.8946910356832027,,44.02896666666676
2015-01-15,46.22,0.952992211164,0.9886631016042781,0.9890862401027177,1.006971677559913,0.9354381704108481,0.9771670190274842,1.1511830635118308,1.2914221849678682,1.68665916278,0,0,0,-0.0838,0.0132242424242,-0.0130338345865,-0.0301482879925,0.0273223335677,0.0375748337337,0.983111413621,0.97875516827,0.96871888918,0.993204222515,0.527172631581,0.761509679484,1.08633544304,2.65172798742,17.325,3.27551515152,4.46146052632,-1.61533513133,4.43995231921,5.60709489216,1.01854405417,1.02206516913,1.02023478979,1.04912125457,4501.71223033,8721.33595993,12176.2998097,48674.202816,-19.2326,-19.5015090909,8.71492180451,3.43688794559,9.75240847984,3.80722334274,0.97940111012,0.982338313415,0.986600791619,1.00997218508,44557.7464199,65717.304355,74187.0812224,249872.53476,1.0246646473388143,0.8989614885331025,0.889225443530939,,44.04730000000009
2015-01-16,45.31,0.972469653498,0.9516908212560387,0.9710672953279041,1.0057713651498337,0.9222470995318542,0.9671291355389541,1.1201483312731768,1.216702470461869,2.7552856988,0,0,1,-0.2656,0.0202909090909,-0.0196992481203,-0.0313418386492,0.0269840336381,0.0375010532638,0.966943383342,0.961271228692,0.949783175464,0.973377659146,0.552135789476,0.782097179484,1.11591099683,2.59226484277,17.289,3.82581818182,5.27371616541,-1.77945438555,4.43118081927,5.57046434248,1.02356222528,1.02928758985,1.02637663139,1.05557089419,5370.08828954,8387.23622436,11301.753449,48121.2306241,-68.1196,-17.0514060606,6.32622781955,2.99477776735,9.86892144427,3.82606979585,0.974835099073,0.976588104514,0.979677309736,1.00289064627,52566.0353146,69633.5502925,66625.8434197,244824.85853,1.0372986095784595,0.8958287353785037,0.9000220701831825,,44.062600000000096
2015-01-20,46.3,0.953118070554,0.9763812737241669,0.9984904032779814,0.9939888364104765,0.9515002055076038,0.9929230109371648,1.1306471306471304,1.2197049525816648,0,0,0,0,-0.2198,-0.0776727272727,-0.0517120300752,-0.0347877345216,0.0253615667487,0.0371476408685,0.996631257198,0.98635506652,0.971658219746,0.993442315171,0.59442394737,0.979753589741,1.29636177215,2.35186753145,28.097,13.0267272727,7.60392857143,-1.94190384615,4.40611918366,5.42834026994,1.02550848443,1.03722631826,1.03321810612,1.06254515635,8477.48023691,12184.5979984,10604.4621503,46685.2337028,-50.5004,-25.4216,-7.04534774436,1.3834337242,10.2444996367,3.89732864,0.993273965653,0.99000699342,0.990057681787,1.0130426393,54893.1690093,79658.8353427,53914.4947091,230275.947636,0.9276457883369331,0.899136069114471,0.8768898488120951,,44.129366666666755
2015-01-21,45.94,0.961036859672,0.9780711092186501,0.9905131522207847,0.9645181608230106,0.9570833333333333,0.9799488054607508,1.131527093596059,1.2195380939739844,3.11188887674,0,0,0,-0.0754,-0.104751515152,-0.0584210526316,-0.0352337476548,0.0248959461439,0.0370461503318,0.989723592649,0.979123818455,0.964356186238,0.985472116009,0.60288526316,1.00430743589,1.32684911392,2.31439993711,28.256,16.4156363636,8.1302462406,-1.8532386257,4.40332715805,5.39396433973,1.03576039152,1.04880960184,1.04511996921,1.07484068336,11526.9318422,15055.4589984,11348.0682749,47104.7323835,-17.9064,-28.9422,-10.3892443609,1.03909753752,10.31618601,3.91418787913,0.994223581862,0.989723372392,0.989451503214,1.01232582864,48598.8429567,80245.2086303,51357.2820765,228018.772935,0.9303439268611233,0.912929908576404,0.8850674793208533,,44.150033333333425
2015-01-22,46.38,0.952393272962,1.0091383812010444,1.0086994345367553,0.9706990372540812,0.9461444308445532,1.0097975179621164,1.1534444168117384,1.230565136641019,0,0,0,0,0.0594,-0.122448484848,-0.0639135338346,-0.0354573170732,0.0244039806024,0.036940220962,0.999504342392,0.988712307742,0.973722815461,0.994670641346,0.599643157897,1.01116897436,1.33975808544,2.28852352201,30.07,19.8056666667,8.65673496241,-1.71819582552,4.40268540495,5.360103086,1.03497694218,1.04907917087,1.04597903067,1.07557869009,14507.5086514,17961.3851026,12499.9100471,47526.6739456,14.1664,-30.6711393939,-13.4981808271,0.712738109756,10.3790484793,3.93071807807,0.997663793764,0.99244457029,0.992009433002,1.01475407288,46217.1184346,80442.9316103,50415.4817671,226303.978791,0.8824924536438119,0.9103061664510564,0.8697714532125916,,44.17200000000009
2015-01-23,47.36,0.933218609234,1.0246646473388143,1.013048128342246,0.9791192888153815,0.9868722650552197,1.0300130491518051,1.1667898497166789,1.266987693953986,0,0,0,0,0.1872,-0.123781818182,-0.067477443609,-0.0354068714822,0.0238979591538,0.0368313617903,1.01985442956,1.00929162049,0.994281725402,1.0153094995,0.643080000002,1.01572717948,1.33929935126,2.26519294025,33.193,23.2106060606,9.20808458647,-1.53231894934,4.40497405356,5.32685519957,1.04143499177,1.05693508709,1.05453093965,1.08428846969,18678.5529672,21877.3563526,14152.25372,48305.7719748,48.5614,-29.208230303,-16.1523605263,0.430909615385,10.436183096,3.94728072666,1.01219607481,1.00655417219,1.00611384672,1.02909714029,45972.733637,80528.9641478,49170.5571291,225743.374272,0.8773226351351351,0.9011824324324325,0.878589527027027,,44.19723333333342
2015-01-26,47.0,0.941809929078,1.0372986095784595,0.9871875656374711,0.9662828947368421,0.9861519093579523,1.013586370498167,1.133076181292189,1.2709572742022717,0,0,0,0,0.311,-0.0431151515152,-0.0658477443609,-0.0341202157598,0.0222883585326,0.0364905816023,1.0095911156,0.99971816456,0.987464972569,1.00661663032,0.732129210528,0.898566089741,1.32294669304,2.20753408412,,,,,,,,,,,,,,,73.3084,-10.2907878788,-19.4405075188,-0.231342260788,10.5722172263,3.99680072961,1.0035789055,0.995911506587,0.997354624776,1.01962392693,45267.7644328,57798.6402912,47242.6318683,223171.608907,0.8636170212765958,0.8987234042553192,0.8821276595744681,,44.265066666666755
2015-01-27,42.95,1.03073573923,0.9276457883369331,0.9057359763812738,0.8872133856641191,0.9044009265108444,0.928247244434839,1.037690263348635,1.1341431212041195,1.53203010776,1,1,0,0.072,-0.0173333333333,-0.0638627819549,-0.0339253752345,0.0216643049695,0.0363653515213,0.925606654886,0.915339123022,0.903791927949,0.920170643986,1.37409052632,1.30863974359,1.56844405063,2.2838515566,25.253,29.2813030303,12.5432913534,-0.352146575985,4.43781003135,5.19933679126,1.03271612843,1.05092022592,1.05416871441,1.08380813385,26162.3319672,29470.5979423,20451.3663572,52434.3672185,50.171,0.561000000001,-19.0887556391,-0.443904713884,10.6007247934,4.01308738052,1.00114877774,0.993865048305,0.995628683289,1.01764947193,42351.473742,54455.5895999,47005.985055,222657.884681,0.9692665890570431,0.9951105937136204,0.9604190919674039,,44.270100000000085
2015-01-28,42.74,1.03591327406,0.9303439268611233,0.9099425164998937,0.8960167714884696,0.8913451511991658,0.9325769146847044,1.0416768218376797,1.1262187088274045,3.94312690919,1,1,0,-0.2846,-0.00850303030303,-0.0638714285714,-0.0340768761726,0.0209774847632,0.0362318834781,0.925078190102,0.913242984813,0.90083728969,0.915929108716,2.03120289474,1.72902301282,1.82712398734,2.3599154717,18.16,29.654969697,13.6045432331,0.0416382504691,4.45009725152,5.16901739204,1.03281572822,1.0527849676,1.05714128679,1.08695320001,25496.7606514,32206.7270192,22249.8732876,53915.4039464,9.8014,10.5720242424,-18.6306003759,-0.681472396811,10.6162781279,4.02922853426,0.988305446058,0.98110716258,0.982436728635,1.00390376108,44662.4635778,57384.4412662,47929.1837731,221917.161364,0.9812821712681328,0.9978942442676648,0.9740290126345345,,44.274933333333415
2015-01-29,40.93,1.08169720661,0.8824924536438119,0.8905570060922541,0.8627740303541316,0.8548454469507101,0.8901696389734668,1.0,1.0958500669344042,7.4862343048,0,1,0,-0.6978,-0.0308606060606,-0.0668665413534,-0.0346974202627,0.0202038238397,0.0360877220241,0.892352973238,0.877709335178,0.864445887652,0.8776599309,3.271925,2.56617942307,2.33654626582,2.55501746855,13.447,29.2715151515,14.6683721805,0.470903846154,4.46392169187,5.13942545668,1.03098263573,1.05208220665,1.05757413706,1.08750254846,25970.7415527,34743.0797035,24094.0191578,55509.2861242,-38.0634,16.0526545455,-18.1901266917,-0.961246247655,10.616045826,4.04493134119,0.978503391358,0.970199193854,0.970972114943,0.991870848422,47509.5056728,64678.8051312,51046.9474405,221484.718285,1.0315172245296849,1.0422672856095772,1.0114830197898852,,44.27386666666675
2015-01-30,41.55,1.06558042519,0.8773226351351351,0.8989614885331025,0.8891504386903488,0.8507371007371006,0.9009106678230703,1.0181328105856406,1.1275440976933513,10.7065469465,0,0,0,-1.0326,-0.077303030303,-0.0719045112782,-0.0357228893058,0.0193537857478,0.0359339916537,0.911894128104,0.893918450111,0.879234822354,0.891408527379,3.99657342105,3.17940198718,2.72513265823,2.70670677673,14.563,28.4138787879,15.7526296992,0.937192424953,4.47992964721,5.11065566221,1.0357177599,1.05829702802,1.06509879218,1.09538027602,26829.3497632,38017.148383,26509.2814395,57490.3928553,-74.1844,17.8849151515,-17.5452631579,-1.26373442777,10.6028709139,4.0605325262,0.99250684217,0.983201029974,0.983621032633,1.00451392807,42139.2692515,66929.4290406,52012.5519367,220961.650192,1.0271961492178099,1.0440433212996392,1.0060168471720818,,44.274866666666746
2015-02-02,40.59,1.09100681613,0.8636170212765958,0.8958287353785037,0.8699099871410203,0.8379438480594551,0.8850850414304405,0.9875912408759124,1.0994041170097508,11.8634713145,0,1,0,-0.7294,-0.319903030303,-0.0979357142857,-0.0410537054409,0.0163646653774,0.0354104866767,0.909090909091,0.883288994794,0.864274421501,0.872259582647,5.60777789474,4.77621224359,3.89548044304,3.22110770047,15.049,22.9981515152,18.6088214286,2.49479831144,4.5393684731,5.02890723881,1.00795222335,1.03361119046,1.04359273031,1.07331575334,20971.615658,44124.6897179,32279.4183446,62000.826283,-53.5192,1.29042424242,-14.7722296992,-2.30013203565,10.4852390867,4.10589371557,0.982061354848,0.971755722372,0.970277424064,0.989964417259,37694.7165041,72370.8970124,57403.0059871,219526.687179,1.040650406504065,1.083271741808327,1.0288248337028822,,44.28396666666675
2015-02-03,41.63,1.06388742093,0.9692665890570431,0.899136069114471,0.8977787362518871,0.8603017152304195,0.9153474054529465,1.014376218323587,1.1169841695733833,11.5398015969,0,0,0,-0.403,-0.404284848485,-0.110018421053,-0.0436448170732,0.0152364539381,0.0352129387378,0.936926799077,0.909388789375,0.888336449695,0.895001760227,5.94768289474,5.0388625641,4.14772454114,3.35516099056,5.305,20.2096969697,19.2389342105,3.04697174015,4.56153558662,5.00291065523,1.00972970167,1.03641847876,1.04744074807,1.0772801231,16322.2838093,44479.0411795,33496.3014553,63026.9747679,-30.3392,-9.07395151515,-13.8186135338,-2.69063569418,10.4182304574,4.12010518373,0.994179262106,0.984000740636,0.981774667036,1.00140115692,37395.9861328,70932.4201078,58712.2587873,219186.785883,1.0266634638481864,1.0480422772039395,1.0076867643526304,,44.28963333333341
2015-02-04,41.94,1.05614290256,0.9812821712681328,0.912929908576404,0.9042690815006468,0.8590741499385497,0.9019354838709677,1.0157423104868006,1.1178038379530915,0,0,0,0,-0.1274,-0.470690909091,-0.122840601504,-0.0465484990619,0.0140608195617,0.0350028278082,0.94847179348,0.919409201765,0.896817356859,0.902007013997,6.05828710527,5.21210096154,4.3400834019,3.466857386,-7.186,16.8531515152,19.6858646617,3.60843984522,4.58416760431,4.97750036394,1.00336307563,1.0299904132,1.04202124314,1.07169437235,13417.0487106,43682.0061138,34406.0636772,63846.0625624,-2.436,-17.2286727273,-12.6333699248,-3.06322729831,10.3414403012,4.134295164,1.01040361686,1.00124283978,0.998441224087,1.01820914843,39159.5411041,67028.6288963,58702.2000364,219493.419785,1.0169289461134954,1.0295660467334287,0.9935622317596567,,44.29463333333341
2015-02-05,42.22,1.04939286278,1.0315172245296849,0.9103061664510564,0.918225315354502,0.8748445917944467,0.9258771929824561,1.014903846153846,1.1131030846295809,0,0,0,0,0.0062,-0.504012121212,-0.136113533835,-0.0496833020638,0.0128406191397,0.0347806929714,0.95815177923,0.92869790922,0.904543068633,0.908379434522,6.18066736842,5.28316692307,4.50489594937,3.56910677673,-19.43,12.6986060606,19.9157255639,4.16992143527,4.60671247216,4.9526161053,0.995444353838,1.02145774599,1.03440986554,1.06376575457,11354.3443159,42148.205891,35010.4658509,64342.7307105,26.4688,-21.8716969697,-11.2789368421,-3.41118266886,10.255580349,4.1484852685,1.01007341566,1.00245114044,0.999102681703,1.01869845977,39407.592363,62969.6042953,58658.1723829,219713.074759,1.0104216011369018,1.0305542396968261,0.9883941260066319,,44.30536666666674
2015-02-06,42.68,1.03837004061,1.0271961492178099,0.9011824324324325,0.9129411764705883,0.9059647633198896,0.9739844819717024,1.0267019485205677,1.1360127761511845,0,0,0,0,0.1368,-0.498806060606,-0.149509398496,-0.0529558864916,0.0115844672996,0.0345473364438,0.971490354521,0.941783939142,0.915980566532,0.918574197653,6.18156710527,5.23758403846,4.6241290981,3.64749524764,-28.728,7.86906060606,19.9027368421,4.71932551595,4.62866918659,4.92820031834,0.988041912525,1.0133010952,1.02717770212,1.05608108465,9448.28138824,40083.7935641,35433.911644,64560.3788324,56.0878,-21.5137636364,-9.69026917293,-3.71329856942,10.1631656382,4.16297574975,1.0201093414,1.01426096565,1.01047817439,1.03017449544,44477.175483,60334.0828245,59066.7870188,220990.029739,1.0164011246485474,1.0238987816307406,1.0074976569821932,,44.31763333333341
2015-02-09,42.24,1.04998737374,1.040650406504065,0.8987234042553192,0.8872085696282295,0.8877679697351829,0.9628447686346023,1.0193050193050195,1.1243013042321002,0,0,0,0,0.2456,-0.300139393939,-0.186255263158,-0.0630862570356,0.00761931698312,0.0337827769762,0.971782867266,0.939470435817,0.910955894444,0.910084943416,5.77413973684,5.39496692307,5.04705314873,3.90675666667,-29.861,-7.08075757576,18.2810958647,6.26366346154,4.68901431376,4.85746084686,0.973392867425,0.996003082984,1.01196266897,1.03977885492,7019.99207245,34676.3176138,36226.2525807,65015.6406382,98.2348,3.85241818182,-4.4853018797,-4.35123154315,9.84684783462,4.20838791722,1.01256032312,1.01155010484,1.00672870128,1.02585787568,52087.0428117,52435.446495,60082.7587332,224208.287923,1.0409564393939392,1.045217803030303,1.0101799242424243,,44.35146666666674
2015-02-10,42.74,1.0379129621,1.0266634638481864,0.9951105937136204,0.9013074652045551,0.9078164825828378,0.9939534883720931,1.024203211119099,1.1300898995240614,0,0,0,0,0.1854,-0.200509090909,-0.196052631579,-0.0665925187617,0.00624559013127,0.0335077128867,0.98691882281,0.952704698323,0.923302090337,0.921079747263,5.45296078948,5.43110711538,5.11853783228,3.96918502751,-31.973,-12.4470606061,17.0626785714,6.72167870544,4.70308636603,4.83432037979,0.963073503509,0.983563844026,0.999620023234,1.02687263493,10662.5257896,33588.1466667,36148.6202136,64968.018805,70.9018,15.5032606061,-2.92705601504,-4.48700379925,9.72704539235,4.22393713496,1.00706446683,1.00706561046,1.00189717562,1.02069981765,52491.2621988,49249.0259989,60092.7615545,224438.198653,1.0208235844642022,1.0283107159569491,1.003509592887225,,44.36040000000008
2015-02-11,42.65,1.0403094959,1.0169289461134954,0.9978942442676648,0.9080263998296785,0.9117144078666096,1.0028215377380671,1.0196031556299308,1.1197164610133892,0,0,0,0,0.09,-0.0977090909091,-0.204057894737,-0.070156402439,0.00485416373652,0.0332233979477,0.989100185529,0.952827764932,0.922945418544,0.919398995452,4.94185263158,5.46331564102,5.18555386076,4.04018012578,-33.392,-16.9814848485,15.5615338346,7.1536064728,4.71416645423,4.81140642258,0.978049176337,0.997306980824,1.0139777407,1.04149621264,11929.6398948,32415.8366651,36188.0187326,65222.3388709,32.839,27.7469939394,-1.35686090226,-4.57477586773,9.601218142,4.23986385137,1.01364925612,1.01447965588,1.00923269748,1.02798963626,55534.137157,49784.6515206,60430.8917882,225393.343942,1.0124267291910902,1.0314185228604924,1.0705744431418522,,44.36920000000007
2015-02-12,42.66,1.04027269886,1.0104216011369018,1.0422672856095772,0.9281984334203655,0.9038135593220338,0.9874999999999998,1.0230215827338127,1.118510749868904,0,0,0,0,0.0406,-0.0065696969697,-0.209930827068,-0.0736702157599,0.00344358151664,0.0329299824029,0.994753410283,0.955185114696,0.924494721701,0.91991821871,3.94866842105,5.47387974359,5.30057897152,4.11711147406,-26.043,-20.2416363636,13.8732593985,7.56094148687,4.72334539821,4.78885222445,0.99006629355,1.00781822885,1.02529758655,1.05296603899,12163.0001251,31257.4427949,36566.2933857,65756.2147657,8.1966,37.8348848485,0.197051879698,-4.62361099906,9.46968075188,4.25615999355,1.013182098,1.01409865407,1.00887434775,1.02736639666,56625.2661591,50244.0433427,60597.1889061,226196.251581,1.0199249882794188,1.0344585091420535,1.1071261134552275,,44.378033333333406
2015-02-13,43.38,1.02326571385,1.0164011246485474,1.0440433212996392,0.9385547382085678,0.9450980392156864,1.0074314909428703,1.0345814452659194,1.1353048940068045,0,0,0,0,0.0458,0.0673818181818,-0.21275112782,-0.0770238508443,0.00202448575949,0.0326286566675,1.01625825798,0.973093013605,0.941189233168,0.935662423868,2.86589894737,5.40668179487,5.36530719937,4.16331621069,-11.25,-21.7457272727,12.0795451128,7.94594899156,4.73140121748,4.76676355262,0.999173319617,1.01555374057,1.03395432164,1.06171988136,12101.2527567,30253.0857372,37267.4021377,66568.6521379,3.8552,44.9725272727,1.80623383459,-4.6245190197,9.33387215629,4.27298064719,1.01877241967,1.01993486741,1.01478297473,1.03315718858,60848.3552367,52336.1492594,61308.8133821,227651.004609,1.0073766712770862,1.0066851083448594,1.1014292300599353,,44.389266666666735
2015-02-17,43.97,1.01059813509,1.0409564393939392,1.083271741808327,0.9704259545354226,0.9760266370699223,0.9912082957619477,1.0567171353040135,1.1317889317889318,0,0,0,0,0.1802,0.135460606061,-0.185137593985,-0.0885780956848,-0.0037771653774,0.0313309350463,1.03729741206,0.992657226226,0.958348771823,0.949708076001,0.802735789475,5.10759993589,5.51964962025,4.35102961871,,,,,,,,,,,,,,,32.1902,39.9063636364,10.1582203008,-4.17907753283,8.74914291784,4.34313158821,1.01762306084,1.02047273953,1.01721199518,1.03475889606,76105.1077736,61343.3846081,64417.1773108,233412.19042,1.0040937002501706,0.9906754605412782,1.108028201046168,,44.436000000000064
2015-02-18,43.63,1.01877072351,1.0208235844642022,1.0480422772039395,0.9423326133909289,0.9366680978960928,0.9695555555555556,1.0346217690301163,1.1356064549713691,0,0,0,0,0.158,0.134248484848,-0.169822180451,-0.0909774859287,-0.00526796472105,0.0309836187449,1.02600884207,0.987198995379,0.952058829947,0.942760215216,0.752572631581,4.82706096154,5.52664911392,4.39420654088,32.094,-3.91481818182,2.9270018797,9.58193468574,4.75352262072,4.66261606365,1.00701928419,1.01521418363,1.03785361607,1.06579332021,11361.1378619,21586.7605625,41289.1939478,71669.2623962,27.8898,35.8165333333,12.5405947368,-3.96466787054,8.59541213813,4.36105379959,1.01664556181,1.02174575496,1.01852053054,1.03587988399,66393.0852749,63542.7921119,65625.9359813,235077.835027,1.0073344029337612,0.9857895943158376,1.1162044464817786,,44.44896666666673
2015-02-19,43.18,1.02961093099,1.0124267291910902,1.0295660467334287,0.9399216369177188,0.9065714885576317,0.9677274764679517,1.0315336837075968,1.1198132780082988,0,0,0,0,0.1148,0.127806060606,-0.15309887218,-0.0931959193246,-0.00678046032583,0.0306268255413,1.01348417458,0.979471475559,0.943448788188,0.933506825512,0.718299736844,4.54203589743,5.55849310126,4.45155675707,23.517,2.59309090909,1.48131578947,9.83234545028,4.75516805116,4.64327151619,1.01624144737,1.02255320763,1.04641432172,1.07451066646,10665.9480198,20253.3707933,42611.5307908,73064.0695399,20.5162,31.3720969697,14.7033740602,-3.71045891182,8.43938696671,4.3791005855,1.01393758048,1.02061042129,1.01741364474,1.03453571034,63637.1581854,65393.3383744,66692.2355345,236472.584864,1.0187586845761927,0.9974525243168133,1.125057897174618,,44.45860000000006
2015-02-20,43.51,1.02204857121,1.0199249882794188,1.0305542396968261,0.9381198792583009,0.9106320636249476,0.9291052743967542,1.0426551641504913,1.127786417833074,0,0,0,0,0.0606,0.118236363636,-0.135310150376,-0.0952760084428,-0.00830889006095,0.0302612077742,1.01888603979,0.989257090888,0.952044921816,0.941073415244,0.692613421054,4.22113205128,5.49911251582,4.49582358097,19.417,8.6593030303,0.263546992481,10.0553910647,4.75641701096,4.62452110281,1.01727398072,1.02165670566,1.04647010278,1.07459363026,10024.8243356,18704.0113445,43918.4490186,74454.6593769,15.2166,26.4749575758,16.5327582707,-3.41587767355,8.28072716977,4.39720003507,1.00990920808,1.01807413187,1.014844534,1.031725532,58022.1573307,66477.6556453,67535.2027317,237481.170686,1.0142495977936108,0.9882785566536428,1.1116984601241093,,44.46933333333339
2015-02-23,43.7,1.01830587338,1.0073766712770862,1.0238987816307406,0.9227195945945946,0.9034525532354767,0.9560271275432072,1.0427105702696255,1.158843808008486,0,0,0,0,-0.0118,0.0897272727273,-0.0788744360902,-0.100350398687,-0.0129528393108,0.0291254769168,1.01507514343,0.999045534301,0.960123036362,0.946349610673,0.320451578949,3.54307634615,5.32666075949,4.62270848663,12.73,19.6313939394,-1.72643233083,10.5020525328,4.7581860276,4.57208015892,1.01426179673,1.01456321489,1.04228935207,1.06994433745,10424.7109474,13035.1913958,47536.9486772,78206.8308455,3.4718,16.9900666667,20.3708582707,-2.35522696998,7.79426880567,4.45412625615,1.01248482697,1.02522789984,1.02328789908,1.0394787622,15081.2591609,76432.9157585,70299.3637258,240891.540917,0.9993135011441647,0.9654462242562928,1.0942791762013728,,44.49996666666673
2015-02-24,44.15,1.00820989052,1.0040937002501706,1.045217803030303,0.9393617021276596,0.907689144736842,0.9627126035761011,1.0574850299401197,1.1742021276595744,0,0,0,0,0.0206,0.0843878787879,-0.0592706766917,-0.10162293621,-0.0144970405532,0.0287347526698,1.02290235511,1.01052872511,0.971255565058,0.956367752103,0.306202894739,3.38712307692,5.20852897152,4.64834283019,4.764,20.0315454545,-1.89715601504,10.5525480769,4.75854938027,4.55563241835,1.00435004983,1.00369859474,1.03174028703,1.05876961851,10417.1103882,11633.488101,48142.8191076,78578.2619811,7.7014,16.4435515152,21.2296327068,-1.93923717167,7.63024232888,4.47418152641,1.00965038082,1.02265760088,1.02154683519,1.03749874726,13221.3051357,78916.5043284,71777.0704927,242952.662584,0.9866364665911665,0.9592298980747452,1.0774631936579842,,44.512466666666725
2015-02-25,43.95,1.01307925673,1.0073344029337612,1.0283107159569491,1.0232828870779977,0.9078702747366247,0.9463824289405686,1.049677573441605,1.1741918247395138,0,0,0,0,0.0616,0.0794545454545,-0.0392812030075,-0.102694465291,-0.0160379688233,0.0283400031495,1.01623196448,1.00673446949,0.968152305007,0.952375792969,0.284395789476,3.32037846154,5.09031588607,4.67776471698,-2.837,18.853969697,-1.87508458647,10.5485698874,4.75945282466,4.53965531155,1.00601158305,1.00496852057,1.03351123218,1.06023685712,10507.0080527,10706.6424615,48822.6598086,78906.8882302,18.2912,17.0939151515,22.0638,-1.49080276735,7.46574595347,4.49518572857,1.01350616481,1.02679552661,1.02674563966,1.04261337849,12674.9177643,80828.3582047,74279.4154834,245910.232993,0.9786120591581341,0.9626848691695108,1.0527872582480091,,44.5248333333334
