,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2014-12-01,538.9,1.04712766747,0.9949963996233452,0.9857686397892734,0.9634397068025385,0.9404065962830469,0.9487676056338028,1.0012076172782165,1.203896074883274,0,0,0,0,0.1566,-0.162266666667,-0.514761278195,-0.547317401501,-0.34333487752,0.0509391282374,0.995055190573,0.988790557224,0.971387422074,0.950499275584,22.4682799997,45.2133763461,389.928911645,378.976867889,6.239,5.64021212121,10.3776672932,8.40014692777,3.66048722457,7.33430509859,1.01589874575,1.03237673596,1.05629899136,1.08164939244,2192.96828297,19714.2057292,38050.8932595,52767.6850235,6.7472,15.9031515152,25.9148259398,16.7702276735,1.8783748447,3.6738725072,1.00560330349,1.02194769549,1.04048921746,1.047564966,7157.46050014,152612.295918,235046.922044,152981.928061,0.9781592132120988,0.9700129894228986,0.99693820745964,,564.2970999999998
2014-12-02,533.51,1.0574717125,0.9922998233051242,0.9814746679421611,0.9604140414041404,0.9217519004837595,0.9466782596351765,0.9938340598338362,1.2048282559111132,0,0,0,0,-0.1976,-0.0590060606061,-0.542865789474,-0.511932809568,-0.350515072668,0.0513925947425,0.986640381407,0.979161772479,0.962701866429,0.941321981221,21.0574673681,47.7523835896,386.588606313,385.958261069,9.098,5.70833333333,9.77105639098,8.81585928705,3.68506440459,7.30050401154,1.00790479105,1.02353620214,1.0482250735,1.07324682504,2185.45115797,18783.1749599,39336.1039553,53649.2923864,0.972000000001,15.3745575758,23.7124281955,18.1265192542,2.02538978844,3.66292319863,1.0023798194,1.01726108481,1.03710720715,1.04435105556,6415.47378961,129937.129503,240131.205547,156336.269679,0.978688309497479,0.958857378493374,1.0184438904612847,,564.1717333333331
2014-12-03,531.44,1.06131748959,0.9859740259740261,0.9887255813953489,0.9610126582278482,0.9252089136490252,0.9323672345128863,0.9787108655616944,1.2000993609285733,0,0,0,0,-0.8634,-0.0341818181818,-0.567368796992,-0.477757363977,-0.357678776957,0.0517675018128,0.98448360182,0.975941205529,0.960039814989,0.938182421614,20.3907094734,52.2594758973,383.640256819,392.43651673,12.15,5.63518181818,9.18626879699,9.203125,3.71180376084,7.26631938046,1.01012502826,1.02492722638,1.0506602155,1.07560960373,2396.71207902,17797.8720753,40755.8050696,54550.0253843,1.3712,14.6824909091,21.6603853383,19.4321356707,2.1786192408,3.65222067625,1.00738880808,1.02134133237,1.04242407248,1.0499546916,6597.63383671,116771.639372,246794.513769,160760.771057,1.0030859551407496,0.935194942044257,1.0289590546439862,,564.0265666666664
2014-12-04,531.16,1.06155019203,0.9820292856086377,0.992822429906542,0.9539511494252874,0.9391587248262813,0.9409055480762417,0.9678395072976076,1.210731462697454,0,1,0,0,-1.4506,-0.0709212121212,-0.586915413534,-0.44415293152,-0.364771738748,0.0520643370774,0.985381418819,0.976018492827,0.960440114323,0.938164484789,21.2206210523,56.7379989743,384.961615427,399.465818475,15.192,6.002,8.68346428571,9.56660330675,3.74177358767,7.23185286992,1.01804256917,1.03262520655,1.059666803,1.08476386357,2929.10191454,17196.1698718,42722.1755344,55717.3494763,4.7966,13.7976060606,19.8331710526,20.6876886257,2.33842703645,3.64179679855,1.00829968773,1.02120663497,1.04342121764,1.05125444072,7284.30694119,102282.306517,253568.465665,165373.967171,0.9936742224565103,0.9657165449205514,1.01927856013254,,563.8529999999998
2014-12-05,531.0,1.06154218456,0.9822056157744812,0.9995294117647059,0.9734188817598534,0.9296543996638539,0.9359961925578608,0.9904868494683827,1.2151863972355081,0,1,0,0,-1.798,-0.171539393939,-0.600278571429,-0.411188977486,-0.371784862869,0.0522836980326,0.986519425701,0.976323690835,0.961057923875,0.938360246395,20.9037199997,61.0981548717,385.910069604,406.398663585,15.313,6.8746969697,8.27431766917,9.90512019231,3.77507370781,7.19712153276,1.01756329639,1.03183363749,1.05996456148,1.08502819166,3326.70170402,16358.306891,44700.870682,56876.0558297,9.3532,12.7649757576,18.2798789474,21.8816030019,2.50451538033,3.63162998835,1.00719866838,1.01902832139,1.04235028168,1.05043833257,7527.2880854,85723.2417473,260108.219353,169822.638278,0.985894538606403,0.9632956685499058,1.0132580037664782,,563.6788999999998
2014-12-08,527.13,1.06826760002,0.9781592132120988,0.9732648954044423,0.9650683802932937,0.9451516890195797,0.914870353014683,0.9971436138014528,1.214277487272811,0,1,0,0,-1.1818,-0.736018181818,-0.577309398496,-0.324308419325,-0.392288377579,0.0524665635437,0.982856460967,0.971033674769,0.957723614533,0.933015870522,23.7770260523,73.5374971794,357.390189857,427.516752983,14.245,10.6692121212,7.58820300752,10.788505863,3.89250164821,7.09152213191,1.00882076934,1.02135015991,1.05193013853,1.07712881763,3747.4693356,12170.9350962,49424.2875253,60263.2048349,17.8604,10.3396848485,15.026543985,24.9522737336,3.03961394163,3.60246414856,1.00775660871,1.01744346203,1.04370103611,1.0522353604,6346.9782304,51349.3725201,280292.01018,183170.338768,0.9916718835960769,0.9790374290971867,1.0303530438411777,,563.1158999999998
2014-12-09,522.14,1.07801866677,0.978688309497479,0.971152236585139,0.9643186939016731,0.9580726251857832,0.9035752604437061,0.9781749377095862,1.1875454876273652,0,1,0,0,-1.086,-0.939442424242,-0.565103007519,-0.301923358349,-0.399066758966,0.0523535622729,0.974720986258,0.963030556494,0.950154165307,0.924809829403,33.8389607892,83.1263686537,345.353815427,436.785279937,5.157,10.5728484848,7.46483270677,11.0022222092,3.93366534078,7.05561363786,0.996189739908,1.00731642313,1.03824006405,1.06304203943,3734.5172106,10078.4361394,50233.6138129,61043.9490404,12.4196,9.63878181818,14.3269379699,25.7653320356,3.2283552684,3.59316458931,1.00126421924,1.01008970805,1.03701095676,1.04558752334,5420.98568935,40061.4739786,285440.294941,186920.40022,0.9797372352242694,1.009307848469759,1.026640364653158,,562.8766666666664
2014-12-10,533.08,1.05554075686,1.0030859551407496,0.9890166975881263,0.9719046837681635,0.9892002226758212,0.9253094027182309,1.0056784952930744,1.209017508845142,0,0,0,0,-0.817,-1.02718787879,-0.554216541353,-0.282275304878,-0.40571853903,0.0521750985146,0.994973617558,0.984400607541,0.97135280895,0.944712381684,33.152758947,77.2538448717,325.944694794,440.718136789,-9.695,9.07457575758,7.23885902256,11.1561931285,3.97303399701,7.01917173995,0.981587956517,0.99153393969,1.02220672032,1.04650840622,4379.75875665,9035.05896795,50499.141201,61454.2177657,1.449,8.59224848485,13.6150293233,26.4545441839,3.4200416945,3.5842197042,0.998156062949,1.00645594236,1.0337432443,1.04238201027,4275.2907254,34831.8839688,289725.313795,190183.064831,0.932317850979215,0.9951789600060028,0.9942222555713963,,562.6876666666665
2014-12-11,527.8,1.06566180371,0.9936742224565103,0.9758171868066853,0.9589563763876523,0.9939549161032748,0.9022222222222221,1.0101242081491262,1.189917936694021,0,0,0,0,-0.7168,-1.07870909091,-0.549892857143,-0.266097842402,-0.412284643108,0.0519245606213,0.986389949213,0.976072086567,0.963180210096,0.935931142209,34.2034092102,73.3030163461,305.184329731,446.677686651,-26.325,6.64475757576,6.95465413534,11.2568379456,4.01120639944,6.9822613278,0.986562083292,0.995669701208,1.02668335963,1.05107178184,4617.40673691,7884.92707532,50830.5291768,61940.3429747,-21.851,5.69166666667,12.7319093985,26.9923217871,3.61155149437,3.57524483522,0.983882811877,0.991088481437,1.01823347282,1.0267296737,8177.56183277,29550.8937155,290950.727009,191444.3275,0.9718643425539979,1.0018378173550588,1.015346722243274,,562.4562999999997
2014-12-12,523.51,1.0739252991,0.985894538606403,0.9683511523806,0.9521826118588578,1.0086897880539498,0.8935447531917798,1.01223945241502,1.1977989292088043,0,0,0,0,-0.7276,-1.11376969697,-0.555491729323,-0.25312685272,-0.41879435361,0.0515968748169,0.980030046193,0.969745356402,0.956733753256,0.928939895321,38.147303947,71.2091332691,292.998194794,454.440609418,-38.228,3.39181818182,6.61032330827,11.296660061,4.04787047293,6.94485743584,0.982853776115,0.990941802465,1.02205581116,1.04619807437,5161.79628297,6759.87955769,51091.1766578,62294.7059103,-43.4546,1.66633939394,11.7699530075,27.3921150094,3.8035077473,3.56632517615,0.987373859349,0.993704260217,1.02115653704,1.02976385962,10420.9228367,23737.7360145,292615.237595,193018.453069,0.9770778017611889,1.0165803900594068,1.0376306087753817,,562.2106333333331
2014-12-15,522.74,1.07407398197,0.9916718835960769,0.9700129894228986,0.9562083851613377,0.9914461830251304,0.8953787126169024,1.0112981234281293,1.2064437212952064,0,0,0,0,-0.8482,-1.06337575758,-0.610986466165,-0.230895333021,-0.437757067511,0.0503017184204,0.98305132557,0.972622320877,0.959167842904,0.929377410785,46.0545776313,68.4402404486,263.838617151,477.604674524,-30.648,-10.0513636364,4.7962575188,11.1273427533,4.14533513537,6.83074042825,0.967779003074,0.972771520282,1.00159491199,1.0258362475,9037.15296718,6973.52638461,49786.5628465,63121.1568612,-70.3426,-15.9147818182,7.83539097744,27.7776812383,4.37498224332,3.54242560015,0.972713337332,0.976071420863,1.00257682679,1.01143037817,27953.2053188,20873.3708842,294435.734111,196364.169123,0.9872594406397063,1.010234533420056,1.0602594023797682,,561.4614333333332
2014-12-16,511.56,1.0969579326,0.9797372352242694,0.958857378493374,0.9410942271606755,1.0041417214643242,0.8765743073047858,0.969598180439727,1.1835365430442126,3.76119001403,1,0,0,-1.3326,-1.06055757576,-0.64415,-0.229249179174,-0.443811264944,0.0497368750366,0.964686070643,0.953325602642,0.94004450676,0.910107513299,60.8673502628,83.234599423,265.112492151,493.236298424,-26.696,-15.205,3.85846616541,10.9816914869,4.17274118759,6.79202788531,0.968660698111,0.972799861495,1.00068388807,1.02503694579,11425.9738422,7657.44153686,48617.8184415,62693.9150667,-75.219,-24.965430303,5.90117293233,27.6094094278,4.55850575774,3.53485544696,0.968114176462,0.970145617569,0.995879884896,1.00474363232,45581.251462,26969.9724337,293402.298478,196215.127288,1.0301821878176558,1.038490108687153,1.0957267964657127,,561.1597999999999
2014-12-17,497.0,1.12839684775,0.932317850979215,0.935194942044257,0.9246511627906977,0.9463241874369275,0.8499794773566836,0.9428771983077536,1.1620022912721237,4.92076639689,0,1,0,-2.6004,-1.17115757576,-0.693859022556,-0.232129385553,-0.449820843589,0.0490478010005,0.941123004019,0.928320403156,0.914950559073,0.884882092132,108.209251315,119.538015128,279.449122468,519.601605723,-30.537,-20.4716969697,2.68720676692,10.7832833021,4.19741151694,6.75282722363,0.95214908284,0.954708677882,0.980960582997,1.00479424613,17321.4519672,9905.90382051,47622.7088446,61869.0260628,-83.5372,-35.2435636364,3.52473082707,27.2833835366,4.73591585355,3.52716390795,0.964276078314,0.964942485297,0.989767578437,0.998631746481,67435.939017,36546.3092576,292682.167724,196139.706478,1.0674245472837023,1.0644064386317906,1.1477867203219316,,560.8132333333332
2014-12-18,512.95,1.09272261754,0.9718643425539979,0.9657165449205514,0.958785046728972,0.9680311007945046,0.8824794412139146,0.9610124400479617,1.188787689170085,0,0,0,0,-3.401,-1.2818969697,-0.745841729323,-0.237571880863,-0.455647522562,0.048258735937,0.973877416182,0.959602951301,0.945593138712,0.913879811309,110.00270421,128.713937436,280.165514873,533.724194403,-36.355,-24.9694545455,1.37309586466,10.5339781895,4.22015553944,6.71326992174,0.965484349089,0.966550110193,0.992295460947,1.01628567636,20316.0147369,11042.7905112,47012.7309557,61142.7764052,-82.3052,-44.058230303,0.995734962406,26.8167841463,4.91140781763,3.51980378704,0.982433754018,0.982092559715,1.00689746373,1.01593961708,71856.4530538,38734.362595,292619.726031,196417.506648,1.03084121259382,1.0200994248952138,1.1148649965883612,,560.5120666666667
2014-12-19,511.51,1.09520068034,0.9770778017611889,0.9632956685499058,0.9628423529411765,0.9484350663798857,0.8860845011866197,0.9746389238215006,1.182463359378612,0,0,0,0,-3.3538,-1.40584242424,-0.799466541353,-0.246170239212,-0.461289268343,0.0473684218622,0.973834538942,0.958464537974,0.944362184896,0.911927610587,109.746076579,138.05669,276.579629367,548.455336541,-34.922,-27.6963636364,0.0236315789475,10.2459749062,4.24222072785,6.67352662366,0.982197698852,0.982103353259,1.00759808231,1.0319468997,20991.4884211,11223.0715881,46360.5060617,60604.1248694,-51.5158,-48.4401272727,-1.33759774436,26.2537170497,5.0896973365,3.51338356921,1.00578495422,1.00497451367,1.03014875899,1.03960592676,71153.0749715,38520.7996483,295681.734086,199122.314828,1.0404293171199,1.0068229360129812,1.1241617954683192,,560.2061000000001
2014-12-22,516.08,1.08373501524,0.9872594406397063,0.9790374290971867,0.9528627610273075,0.9480490851642296,0.9061029566683055,0.982579060602022,1.1921459921459923,0,0,0,0,-0.3936,-1.70627272727,-0.945046992481,-0.287887429644,-0.477281424344,0.0441587840956,0.989498750856,0.971635832366,0.95671334633,0.922141900955,93.8572536839,150.280845897,267.104092389,582.605540059,11.023,-25.9478181818,-4.06833270677,9.1595532364,4.30854887482,6.55358265978,0.987675916649,0.983723755767,1.00705289601,1.03106189833,20880.5228619,11996.9865881,44512.7110186,57678.7350939,103.0762,-35.7341393939,-7.05786804511,24.0896843574,5.63724869755,3.50252775136,1.00791646384,1.00608637849,1.03010474577,1.04067801628,70193.4992199,38382.1985319,299478.130785,207478.082898,1.0232715858006511,0.9824058285537125,1.1139358239032706,,559.2939666666668
2014-12-23,527.0,1.06074509804,1.0301821878176558,1.009307848469759,0.9801915744443411,0.9813232035454258,0.9224091155724362,1.0217336512921926,1.204736649597659,0,0,0,0,1.2546,-1.60769090909,-0.980281578947,-0.305255065666,-0.482258969175,0.0429581828453,1.01086633355,0.993261091023,0.978000554881,0.94229588739,90.2239315787,141.465430513,254.416807341,584.111693361,23.417,-22.055969697,-5.36905639098,8.73581238274,4.33170122773,6.51349643159,0.99730403449,0.992357165348,1.01506728157,1.03926984608,19978.2711251,12067.6043574,43958.5654177,57112.1107071,124.72,-23.6023575758,-8.36514962406,23.2604473968,5.82319366942,3.50239267421,1.01666764912,1.01457636591,1.03843717762,1.04963412672,72593.159617,39941.7714919,302078.992605,212030.231875,1.0080645161290323,0.9449525616698292,1.0756356736242885,,559.0126666666669
2014-12-24,530.51,1.05323631977,1.0674245472837023,0.9951789600060028,0.9842486085343228,0.9769981583793739,0.9277083151176008,1.0433662431656374,1.198919749598861,0,0,0,0,2.7458,-1.35712727273,-1.00044210526,-0.323530675422,-0.486848539323,0.0416929902657,1.01766248963,1.00063894449,0.985486866383,0.949091821897,89.5728197365,134.64780609,240.210197405,586.639229304,24.566,-17.2397272727,-6.5897575188,8.28347103659,4.35423055849,6.47329061346,0.993101395712,0.986457798445,1.00828312567,1.03233130047,17851.160158,12245.5343574,43289.7008509,56603.5841411,115.3114,-8.34826666667,-9.27023195489,22.3953003283,6.01082947287,3.50394866255,1.0199379766,1.01765233723,1.04122028445,1.053038093,76468.3920136,42420.423095,305356.464249,217251.885127,0.9971725320917607,0.9514618009085597,1.063599178149328,,558.7524000000002
2014-12-26,528.77,1.05569453638,1.03084121259382,1.0018378173550588,0.9776105605679632,0.9613999999999999,0.9116724137931034,1.0352814488497308,1.1854500616522812,0,0,0,0,3.5324,-0.4954,-1.00131616541,-0.364418878987,-0.495317991092,0.0389708508511,1.01458938746,0.998962346448,0.984401434426,0.94732119233,87.0511713155,119.980227628,203.527365506,582.26525421,9.026,-6.72966666667,-8.67165225564,7.30148276266,4.39601424051,6.3925352208,0.992153066505,0.98184051594,1.00192831576,1.02594431759,12254.2287895,12780.9465881,41545.8703655,55666.1676379,65.4828,25.9955939394,-9.83512481203,20.5074042448,6.39524179706,3.51216734498,1.01931109775,1.01669618689,1.03981131238,1.05237488947,84370.2657265,46853.532636,314992.91038,227204.89067,0.9895795903701042,0.9360213325264293,1.049870454072659,,558.2196000000002
2014-12-29,532.19,1.04747295765,1.0404293171199,1.0165803900594068,0.9844067922015465,0.9694689862464706,0.9175689655172414,1.0165803900594068,1.0910004100041002,0,0,0,0,1.6252,1.02393939394,-0.892987218045,-0.431243714822,-0.506161215131,0.0343769775248,1.02022565392,1.00667630738,0.993189191913,0.955435403277,92.2859418418,112.00386641,173.638701012,574.650627669,-6.902,2.84139393939,-10.7118609023,5.69802157598,4.44635473805,6.27059309949,1.00012260894,0.985861518791,1.00254345518,1.02708236343,4493.36168428,13608.0384615,37623.7775629,54412.5249807,28.4156,59.0709757576,-7.36631278196,17.4257904081,6.98589308339,3.53560335023,1.01857654354,1.01549910133,1.0374775647,1.05170943348,95697.4119043,52219.5862226,318305.452257,241927.482549,0.967699505815592,0.9373344106428154,1.0400608805125988,,557.4546333333335
2014-12-30,528.09,1.05510777835,1.0232715858006511,1.010234533420056,0.9799406197810355,0.9441137034057389,0.9042946676256036,0.9947258377441656,1.0452674082577886,0,0,0,0,0.6178,1.41060606061,-0.819063157895,-0.453806261726,-0.509257630098,0.0327036572168,1.01285026564,0.999070152852,0.986219326838,0.948768175869,87.5216736839,111.833874615,168.199767579,571.495639367,-5.464,4.62293939394,-11.0106804511,5.14017905722,4.45901570558,6.22988699067,1.00654527726,0.992346181845,1.00815744161,1.0330624812,4374.89770401,13654.4863782,36555.0965629,54343.382415,13.672,61.2374060606,-5.67679511278,16.3646218105,7.18303505479,3.54595861124,1.01724362817,1.01433819013,1.03578571794,1.05068442752,100516.063388,53697.2632662,316266.828246,246706.481308,0.9600636255183775,0.9366774602813913,1.0481167982730215,,557.1918666666668
2014-12-31,531.25,1.04833430588,1.0080645161290323,1.038490108687153,0.9957639032070627,0.9563456345634563,0.9056426866689397,0.9967166979362101,1.0582669322709164,0,0,0,0,0.1256,1.67925454545,-0.73194887218,-0.476280933396,-0.512129080227,0.0309548143055,1.01857399641,1.00554112308,0.992734120575,0.955144718471,90.4446407892,107.59530641,162.047126012,565.387496285,-0.383999999999,5.73618181818,-11.0828590226,4.57670790338,4.46956487342,6.18929248259,1.0069286656,0.992626095536,1.0074699545,1.03257727214,3966.87470401,13695.7851907,35446.8595427,54228.9443632,1.2544,60.0225151515,-3.65812781955,15.2922066839,7.37883984265,3.55739920877,1.01327680778,1.01129538731,1.03207824865,1.04758369653,101486.898037,54667.0295278,312927.058707,250897.630096,0.9373929411764707,0.9516611764705882,1.0370823529411766,,556.9276000000001
2015-01-02,529.01,1.05173159928,0.9971725320917607,1.0644064386317906,0.9954275176877916,0.9566184448462929,0.8983019188317202,1.0062963667490963,1.05802,0,0,0,0,0.2104,1.80752121212,-0.526553383459,-0.516962007505,-0.517040655767,0.0272314657982,1.01299345396,1.00239034313,0.989094226973,0.952407421931,97.4426681576,98.4350130768,161.217840996,558.666301883,14.986,6.65496969697,-10.4559135338,3.4684886257,4.48499792692,6.10872005514,1.01582610835,1.00199941841,1.0150792106,1.04107308358,4399.0080198,13646.5446651,32678.1662595,54332.8426316,-14.7144,45.9341636364,1.07754473684,13.1691316135,7.76267026782,3.58330872559,1.00222498358,1.00152287296,1.02047298348,1.03737444632,100870.238712,55427.119435,291872.546284,257561.73881,0.9541596567172643,0.9451806204041512,1.0429103419595094,,556.3765333333334
2015-01-05,523.26,1.06172794914,0.9895795903701042,1.0200994248952138,0.9851268920852474,0.9397629310344828,0.8998452278589854,1.003586566677535,1.0152108959683366,0,0,0,0,-0.4456,0.980363636364,-0.166072932331,-0.557845684803,-0.522675112811,0.0210564895113,0.999736338312,0.993200526344,0.978251496502,0.944030502472,94.809322105,88.0095153204,159.681973655,551.257274965,20.608,6.65718181818,-7.81630827068,1.9024228424,4.49654099273,5.98973502825,1.02513174031,1.01484431244,1.02482078051,1.05235916643,6400.02933559,13427.899024,27205.0319585,54444.6905644,-41.3912,7.12766060606,8.27073458647,10.2132252111,8.30334259699,3.62804220874,0.998144382198,1.00139033917,1.01680679856,1.03634902409,61192.5318517,55453.3086021,230803.553772,264468.432501,0.9458777663112029,0.9765699652180561,1.0558804418453542,,555.5597666666669
2015-01-06,515.0,1.07822220065,0.967699505815592,1.0068229360129812,0.9698681732580038,0.9440879926672777,0.8873802467434007,0.9909563209543967,1.0021404942595835,0,0,0,0,-1.2014,0.606472727273,-0.0559778195489,-0.566545825516,-0.524308050574,0.0188132420639,0.982265810665,0.978724152299,0.963084863672,0.929878578622,60.9920589471,86.1232614743,163.928091139,554.21318434,18.664,7.96360606061,-6.51526879699,1.44199015009,4.49851036539,5.95061887717,1.01384630027,1.00606558983,1.01479854069,1.04260423196,4507.63068428,13408.6813317,24268.0363038,54208.258466,-50.9782,-3.88997575758,10.1279195489,9.31275848968,8.46965081605,3.64399601602,0.979190075375,0.983997002618,0.997727200069,1.01769173983,34695.8528801,57578.0575181,205399.464184,264571.920109,0.968621359223301,0.9849514563106796,1.0861941747572814,,555.2844333333335
2015-01-07,507.0,1.09460197239,0.9600636255183775,0.9824058285537125,0.9618120767173183,0.9282144230241115,0.8726333907056799,0.9570732812323026,0.9998225167130096,1.83553732156,0,0,0,-2.298,0.137218181818,0.0337285714286,-0.573829104128,-0.525913219351,0.0164569031627,0.967556328668,0.965062179413,0.948573339617,0.916194827836,69.869615526,89.5111230127,172.893682515,563.291212013,8.734,8.77987878788,-5.22960902256,1.00217694653,4.49701159605,5.91153804302,0.988909849378,0.982627555668,0.989592391681,1.01710979027,3644.19454612,13570.7663317,21173.0617053,53672.8162515,-65.4,-14.3676666667,11.3621274436,8.44337851782,8.62545006446,3.65998747345,0.971932553907,0.977348803878,0.989465743807,1.00998304221,34327.4393083,61796.6850893,179784.326009,264068.309585,0.9756410256410256,1.0285601577909271,1.1077909270216961,,554.9632000000001
2015-01-08,497.99,1.11378776013,0.9373929411764707,0.9449525616698292,0.9537480369249627,0.9197170612787647,0.8691835096170628,0.9344905235503848,0.9782924721043532,3.23666707451,0,0,1,-3.856,-0.417236363636,0.0948691729323,-0.578587664165,-0.527488771683,0.0139751018106,0.951589310265,0.949838733981,0.931965830041,0.900649513817,96.7850892102,101.571860513,181.79919049,580.555275939,-2.53,8.89754545455,-3.93439661654,0.580602251407,4.49362678006,5.87260051281,0.997848756153,0.992284705113,0.998085399665,1.02598400144,3547.97538823,13415.6614087,19356.4358382,52867.5528553,-71.8046,-24.2282363636,12.1240233083,7.61062260788,8.7763947316,3.676331301,0.984594362885,0.989898079066,1.00096590359,1.02222551111,37987.3806359,62570.1553319,161739.105784,262391.03124,1.0152211891805056,1.075503524167152,1.1253840438563023,,554.6551666666668
2015-01-09,504.76,1.09828373881,0.9541596567172643,0.9514618009085597,0.9468747655136189,0.9202720195445678,0.8812766254626719,0.9327887938203389,0.974064067927441,4.07526855167,0,0,0,-4.8018,-0.958412121212,0.131107518797,-0.581369606004,-0.528966240331,0.0113784168815,0.965148273284,0.964400521597,0.94508725852,0.913571367729,107.457727368,103.688060256,191.750895633,593.054174336,-10.704,8.794,-2.58615413534,0.187168386492,4.48927100182,5.83394281622,1.00933963374,1.00480773405,1.00960550509,1.03803401157,3651.62744086,13198.1522933,17629.207682,52254.0724178,-56.5846,-30.8688545455,12.6515390977,6.84846550188,8.92577478024,3.69348088524,1.00207811669,1.00773690821,1.01802983185,1.04025494959,37622.9466359,62975.735996,145512.820349,262775.678668,0.9905895871305175,1.066903082653142,1.1145098660749662,,554.3697000000002
2015-01-12,494.94,1.11824456837,0.9458777663112029,0.9360213325264293,0.9377415687760516,0.8992532567815549,0.8533301149980173,0.9043964477579213,0.9630119661445665,4.40043399926,0,0,0,-3.1768,-2.1909030303,0.0925917293233,-0.582645989681,-0.532925007325,0.00287214756314,0.95092899734,0.950149042705,0.929073313005,0.897880473086,166.926047105,125.465417885,229.137733781,635.267738616,-0.166000000001,6.582,1.32037030075,-0.850706378987,4.46962443595,5.71934896963,1.00620114836,1.00487279549,1.00653467133,1.03494857506,3791.34500007,11661.6988317,14669.3980997,50371.7314322,48.0024,-30.5654848485,12.6467368421,4.93072253752,9.36006335853,3.74921736356,0.992618240867,0.998121860282,1.00570800178,1.02896645948,37497.6122346,63596.4611283,107247.930285,261203.960785,1.0324483775811208,1.0707762557077627,1.1526649694912514,,553.4639666666669
2015-01-13,498.84,1.108790661,0.968621359223301,0.9373344106428154,0.9528757807873774,0.9073117497271735,0.8498126064735945,0.8971942446043165,0.9679071752881369,4.55396595617,0,0,0,-2.044,-2.50898787879,0.0323793233083,-0.582691791745,-0.534085752168,-0.000225250772733,0.961346856891,0.959123706558,0.937395398853,0.905601804523,183.640306315,134.587530705,241.629660617,651.675533569,8.705,5.30618181818,2.49779887218,-1.140744606,4.46027948459,5.68164579839,1.01185537289,1.01197709181,1.01246444793,1.04113394913,4049.86950007,10670.4094808,13767.6233529,50054.0416289,52.1574,-27.1460909091,11.8207815789,4.3917739212,9.49666042253,3.76856810068,0.98826981903,0.993033312206,0.999522310164,1.02288680546,38478.4485622,63523.1070898,95328.9597398,257960.885944,1.0168591131424907,1.0479913399085878,1.1177732339026543,,553.1091333333336
2015-01-14,494.65,1.11747707133,0.9756410256410256,0.9366774602813913,0.9462639170524543,0.9048254920611692,0.8362637362637362,0.8761535327771577,0.9600566737185334,4.9062859035,0,0,0,-1.4866,-2.7610969697,-0.0502169172932,-0.582823217636,-0.535226491444,-0.00345891135884,0.956577400291,0.952732231491,0.930608390056,0.898743197168,204.101267368,147.301409231,257.158923038,669.467665939,15.113,3.90693939394,3.53432330827,-1.39834650563,4.4498311577,5.64418167565,1.00737723135,1.00888657044,1.0081156664,1.03667698461,4058.87670402,9475.97153686,12780.613354,49383.880792,29.4144,-23.1381090909,10.5372266917,3.90053567073,9.62785474537,3.78799375494,0.987435599122,0.991419624288,0.996827466865,1.02037306238,39439.3206304,63659.9990104,83148.3313712,254673.205225,1.054240371980188,1.0330536743151724,1.117962195491762,,552.7600333333336
2015-01-15,505.57,1.09270084591,1.0152211891805056,0.9516611764705882,0.988290718586285,0.9300746900180286,0.8513859418679061,0.8974349871305582,0.991975042184986,0,0,0,0,-1.0056,-2.84320606061,-0.144868421053,-0.581228846154,-0.536162655298,-0.00681243664303,0.9798931667,0.974958791758,0.951856923047,0.919189352698,202.523667368,148.068384551,265.153247531,680.871248994,17.325,3.27551515152,4.46146052632,-1.61533513133,4.43995231921,5.60709489216,1.01854405417,1.02206516913,1.02023478979,1.04912125457,4501.71223033,8721.33595993,12176.2998097,48674.202816,-19.2326,-19.5015090909,8.71492180451,3.43688794559,9.75240847984,3.80722334274,0.97940111012,0.982338313415,0.986600791619,1.00997218508,44557.7464199,65717.304355,74187.0812224,249872.53476,1.059378523250984,1.0203532646319995,1.0910853096504936,,552.4367666666669
