,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2014-12-09,110.19,0.843983725081,0.9708370044052863,0.9430038510911425,1.0107319757842599,1.0874370867462746,1.1255362614913176,1.4579253770838847,1.6121433796634967,-1.98715672738,0,0,1,-0.2856,-0.269412121212,0.349063157895,0.354110905253,0.114534858474,0.134012717263,0.944563978158,0.970687338957,1.02759942367,1.07456900887,5.30403263158,15.7560397436,51.6240275949,52.2875522602,5.157,10.5728484848,7.46483270677,11.0022222092,3.93366534078,7.05561363786,0.996189739908,1.00731642313,1.03824006405,1.06304203943,3734.5172106,10078.4361394,50233.6138129,61043.9490404,12.4196,9.63878181818,14.3269379699,25.7653320356,3.2283552684,3.59316458931,1.00126421924,1.01008970805,1.03701095676,1.04558752334,5420.98568935,40061.4739786,285440.294941,186920.40022,0.9653326073146384,1.0275887104092931,1.1799618840185135,,92.99856666666666
2014-12-10,114.41,0.813961483553,0.9884233261339093,0.9608633576887545,1.0525298988040477,1.1396553441577846,1.1616407757132705,1.4095109030429962,1.6490343038339579,0,0,0,0,-0.3974,-0.335751515152,0.315686466165,0.356407762664,0.116755022269,0.134018898962,0.980948624734,1.00644366739,1.06544858542,1.1143136984,5.40848000001,14.97245,51.9442870886,52.6610679206,-9.695,9.07457575758,7.23885902256,11.1561931285,3.97303399701,7.01917173995,0.981587956517,0.99153393969,1.02220672032,1.04650840622,4379.75875665,9035.05896795,50499.141201,61454.2177657,1.449,8.59224848485,13.6150293233,26.4545441839,3.4200416945,3.5842197042,0.998156062949,1.00645594236,1.0337432443,1.04238201027,4275.2907254,34831.8839688,289725.313795,190183.064831,0.936281793549515,0.9840048946770388,1.161961367013373,,93.12533333333333
2014-12-11,112.26,0.830582576162,0.9696812645763152,0.9518399186026794,1.0263302249040045,1.1458609778503623,1.1292626496328337,1.3919404835709857,1.602112173540745,-0.463899237183,0,0,0,-0.6448,-0.3908,0.27717406015,0.357328166041,0.118971964369,0.134010633991,0.964685763881,0.986608368945,1.0441552281,1.09213755329,6.30139447369,14.188788141,51.833761962,52.7157491195,-26.325,6.64475757576,6.95465413534,11.2568379456,4.01120639944,6.9822613278,0.986562083292,0.995669701208,1.02668335963,1.05107178184,4617.40673691,7884.92707532,50830.5291768,61940.3429747,-21.851,5.69166666667,12.7319093985,26.9923217871,3.61155149437,3.57524483522,0.983882811877,0.991088481437,1.01823347282,1.0267296737,8177.56183277,29550.8937155,290950.727009,191444.3275,0.9965259219668626,0.9985747372171743,1.171922323178336,,93.24119999999999
2014-12-12,110.46,0.845111956063,0.9523234761617381,0.926133981722143,0.9880143112701252,1.156043956043956,1.0997610513739546,1.3498716852010264,1.5980902777777777,0.460162747026,0,0,0,-0.763,-0.441296969697,0.23334924812,0.356832059099,0.1211638171,0.133985227664,0.952101847143,0.97026659054,1.02623657512,1.07353002812,7.94014842106,13.6134307692,51.323444557,52.5517100275,-38.228,3.39181818182,6.61032330827,11.296660061,4.04787047293,6.94485743584,0.982853776115,0.990941802465,1.02205581116,1.04619807437,5161.79628297,6759.87955769,51091.1766578,62294.7059103,-43.4546,1.66633939394,11.7699530075,27.3921150094,3.8035077473,3.56632517615,0.987373859349,0.993704260217,1.02115653704,1.02976385962,10420.9228367,23737.7360145,292615.237595,193018.453069,1.0162954915806628,1.0301466594242261,1.1658518920876335,,93.35106666666665
2014-12-15,110.7,0.846249322493,0.9702015775635409,0.931739752546082,0.9783473265576668,1.1353846153846154,1.1007258625832754,1.3051167177552465,1.5925766076823478,1.94191096634,0,0,0,-0.5718,-0.538157575758,0.0788958646616,0.346883395872,0.127544286217,0.133838387913,0.963224321632,0.971321022914,1.02484579866,1.07276472523,10.7824344737,12.5346233333,49.4257882911,52.2730127319,-30.648,-10.0513636364,4.7962575188,11.1273427533,4.14533513537,6.83074042825,0.967779003074,0.972771520282,1.00159491199,1.0258362475,9037.15296718,6973.52638461,49786.5628465,63121.1568612,-70.3426,-15.9147818182,7.83539097744,27.7776812383,4.37498224332,3.54242560015,0.972713337332,0.976071420863,1.00257682679,1.01143037817,27953.2053188,20873.3708842,294435.734111,196364.169123,1.0131887985546522,1.0265582655826557,1.174345076784101,,93.67979999999999
2014-12-16,106.37,0.88159224092,0.9653326073146384,0.9371806167400881,0.9308654940054258,1.0818755085435314,1.0606241898494366,1.2564375147649423,1.5197885412201746,2.92161921505,1,1,0,-0.5876,-0.567733333333,0.0207428571429,0.340902626642,0.129524733357,0.133770731553,0.930230524364,0.933784848491,0.983866604079,1.03012188936,13.8055536842,13.2728819872,48.3112677848,51.9539847642,-26.696,-15.205,3.85846616541,10.9816914869,4.17274118759,6.79202788531,0.968660698111,0.972799861495,1.00068388807,1.02503694579,11425.9738422,7657.44153686,48617.8184415,62693.9150667,-75.219,-24.965430303,5.90117293233,27.6094094278,4.55850575774,3.53485544696,0.968114176462,0.970145617569,0.995879884896,1.00474363232,45581.251462,26969.9724337,293402.298478,196215.127288,1.064491868007897,1.060637397762527,1.215098241985522,,93.77496666666664
2014-12-17,107.12,0.876383806323,0.936281793549515,0.9254427645788338,0.940143935404599,1.0397980974568046,1.0523627075351214,1.266643017618541,1.5473060811786798,3.7441619694,0,0,0,-0.6988,-0.590618181818,-0.039192481203,0.333579666979,0.131433611697,0.133693890264,0.941242630067,0.940705353379,0.989820657378,1.03654694011,15.5680747368,13.7708574359,47.1493479589,51.4731297956,-30.537,-20.4716969697,2.68720676692,10.7832833021,4.19741151694,6.75282722363,0.95214908284,0.954708677882,0.980960582997,1.00479424613,17321.4519672,9905.90382051,47622.7088446,61869.0260628,-83.5372,-35.2435636364,3.52473082707,27.2833835366,4.73591585355,3.52716390795,0.964276078314,0.964942485297,0.989767578437,0.998631746481,67435.939017,36546.3092576,292682.167724,196139.706478,1.0509708737864076,1.0398618371919341,1.2038834951456312,,93.87823333333331
2014-12-18,111.87,0.840238073955,0.9965259219668626,0.9663125161959057,0.9690748440748441,1.087806301050175,1.1030368763557483,1.3220278893878517,1.593816783017524,0,0,0,0,-0.6458,-0.583672727273,-0.0959127819549,0.325393011257,0.133305826594,0.133614985021,0.986186165008,0.981746379991,1.03213604046,1.08143052465,14.0506852632,13.1946974359,46.1304875791,51.5188762539,-36.355,-24.9694545455,1.37309586466,10.5339781895,4.22015553944,6.71326992174,0.965484349089,0.966550110193,0.992295460947,1.01628567636,20316.0147369,11042.7905112,47012.7309557,61142.7764052,-82.3052,-44.058230303,0.995734962406,26.8167841463,4.91140781763,3.51980378704,0.982433754018,0.982092559715,1.00689746373,1.01593961708,71856.4530538,38734.362595,292619.726031,196417.506648,1.00205595780817,0.9679985697684813,1.154018056672924,,93.9974333333333
2014-12-19,112.26,0.838392422353,1.0162954915806628,0.9678420553495992,0.9769384735880254,1.0785933897002307,1.11126509602059,1.33151464832167,1.613626563173782,0,0,0,0,-0.2794,-0.553072727273,-0.147792105263,0.316203377111,0.135143615213,0.13353473207,0.992691435317,0.984410863946,1.03436837741,1.08409367039,12.2035502632,12.5666999359,45.5729341772,51.5849616313,-34.922,-27.6963636364,0.0236315789475,10.2459749062,4.24222072785,6.67352662366,0.982197698852,0.982103353259,1.00759808231,1.0319468997,20991.4884211,11223.0715881,46360.5060617,60604.1248694,-51.5158,-48.4401272727,-1.33759774436,26.2537170497,5.0896973365,3.51338356921,1.00578495422,1.00497451367,1.03014875899,1.03960592676,71153.0749715,38520.7996483,295681.734086,199122.314828,1.0136290753607697,0.9490468555139854,1.1453768038482095,,94.1179333333333
2014-12-22,112.16,0.842415002378,1.0131887985546522,0.9829973707274321,0.9544719598332057,1.0663624263167901,1.098208166062861,1.3046411538908922,1.602743641040297,0,0,0,0,0.7206,-0.353484848485,-0.262962406015,0.28333032364,0.140399796355,0.133275560599,0.998384390452,0.981472690321,1.02901678712,1.07995621344,7.99086605264,10.8279383974,42.9415113291,51.8308630149,11.023,-25.9478181818,-4.06833270677,9.1595532364,4.30854887482,6.55358265978,0.987675916649,0.983723755767,1.00705289601,1.03106189833,20880.5228619,11996.9865881,44512.7110186,57678.7350939,103.0762,-35.7341393939,-7.05786804511,24.0896843574,5.63724869755,3.50252775136,1.00791646384,1.00608637849,1.03010474577,1.04067801628,70193.4992199,38382.1985319,299478.130785,207478.082898,1.0131954350927248,0.9557774607703281,1.144793152639087,,94.48526666666662
2014-12-23,113.23,0.835585681062,1.064491868007897,1.0275887104092931,0.9690201112537442,1.079923700524559,1.1008166439821117,1.3314910630291628,1.5932179541297316,0,0,0,0,0.7726,-0.235781818182,-0.286587218045,0.27090412758,0.142045241444,0.133183263873,1.00904064055,0.990526011915,1.0371932669,1.08919313928,7.40423657895,10.6973958974,41.9819935285,52.0748908451,23.417,-22.055969697,-5.36905639098,8.73581238274,4.33170122773,6.51349643159,0.99730403449,0.992357165348,1.01506728157,1.03926984608,19978.2711251,12067.6043574,43958.5654177,57112.1107071,124.72,-23.6023575758,-8.36514962406,23.2604473968,5.82319366942,3.50239267421,1.01666764912,1.01457636591,1.03843717762,1.04963412672,72593.159617,39941.7714919,302078.992605,212030.231875,0.9963790514881214,0.9646736730548441,1.1300891989755364,,94.61336666666661
2014-12-24,112.58,0.841555930598,1.0509708737864076,0.9840048946770388,0.9454942470815487,1.0681214421252372,1.0923733747331652,1.3396001903855306,1.5736650824713445,0,0,0,0,0.6324,-0.109272727273,-0.304113909774,0.257814094747,0.143650755977,0.133085271062,1.00467623331,0.984962652697,1.02969002059,1.08179917097,6.71947789474,10.739513782,40.9035987184,52.0290773428,24.566,-17.2397272727,-6.5897575188,8.28347103659,4.35423055849,6.47329061346,0.993101395712,0.986457798445,1.00828312567,1.03233130047,17851.160158,12245.5343574,43289.7008509,56603.5841411,115.3114,-8.34826666667,-9.27023195489,22.3953003283,6.01082947287,3.50394866255,1.0199379766,1.01765233723,1.04122028445,1.053038093,76468.3920136,42420.423095,305356.464249,217251.885127,0.9894297388523716,1.000799431515367,1.122845976194706,,94.74236666666661
2014-12-26,112.1,0.847345524829,1.00205595780817,0.9985747372171743,0.9504832965914871,1.0511017346460383,1.08729388942774,1.342354209076757,1.5693686126277473,0,0,0,0,0.0864,0.123060606061,-0.319385714286,0.229767026266,0.14677741151,0.13287158907,1.0036618886,0.981110773183,1.02234265579,1.0747701073,4.96470421053,10.8698660897,38.6763050475,51.4626094182,9.026,-6.72966666667,-8.67165225564,7.30148276266,4.39601424051,6.3925352208,0.992153066505,0.98184051594,1.00192831576,1.02594431759,12254.2287895,12780.9465881,41545.8703655,55666.1676379,65.4828,25.9955939394,-9.83512481203,20.5074042448,6.39524179706,3.51216734498,1.01931109775,1.01669618689,1.03981131238,1.05237488947,84370.2657265,46853.532636,314992.91038,227204.89067,0.9660124888492418,1.0044603033006245,1.1128456735057985,,94.98743333333327
2014-12-29,113.79,0.838035269649,1.0136290753607697,1.0301466594242261,0.9540538274503229,1.0638556469708302,1.1511380880121398,1.3557726676992732,1.574294410625346,0,0,0,0,-0.0294,0.268363636364,-0.292961278195,0.183968409944,0.151173729782,0.132500591912,1.01983840683,0.997136704296,1.03339648837,1.08740888686,3.80367657895,11.0554173718,35.4785461867,50.8312019497,-6.902,2.84139393939,-10.7118609023,5.69802157598,4.44635473805,6.27059309949,1.00012260894,0.985861518791,1.00254345518,1.02708236343,4493.36168428,13608.0384615,37623.7775629,54412.5249807,28.4156,59.0709757576,-7.36631278196,17.4257904081,6.98589308339,3.53560335023,1.01857654354,1.01549910133,1.0374775647,1.05170943348,95697.4119043,52219.5862226,318305.452257,241927.482549,0.9362861411371826,0.979260040425345,1.0748747693118903,,95.36003333333325
2014-12-30,113.64,0.840249912003,1.0131954350927248,1.0265582655826557,0.9564851443481188,1.0521248032589574,1.1502024291497976,1.343738914508691,1.5543701272055805,0,0,0,0,0.0448,0.275006060606,-0.270689849624,0.16803543621,0.152556506388,0.132362602085,1.01884559522,0.99609939957,1.03051929503,1.08479494831,3.60365894737,11.0440769231,34.4856377215,50.7921979717,-5.464,4.62293939394,-11.0106804511,5.14017905722,4.45901570558,6.22988699067,1.00654527726,0.992346181845,1.00815744161,1.0330624812,4374.89770401,13654.4863782,36555.0965629,54343.382415,13.672,61.2374060606,-5.67679511278,16.3646218105,7.18303505479,3.54595861124,1.01724362817,1.01433819013,1.03578571794,1.05068442752,100516.063388,53697.2632662,316266.828246,246706.481308,0.9433298134459698,0.9595212953185499,1.0946849700809576,,95.48599999999992
2014-12-31,112.82,0.847441647462,0.9963790514881214,1.060637397762527,0.9940088105726872,1.0425060062834965,1.1361530715005035,1.3330970105163653,1.5002659574468085,0,0,0,0,0.1198,0.257648484848,-0.244503007519,0.15186097561,0.153864324015,0.132214972478,1.01123998351,0.989929168559,1.02167852037,1.07595434681,3.66189894737,10.7702230128,33.381558212,50.8167239623,-0.383999999999,5.73618181818,-11.0828590226,4.57670790338,4.46956487342,6.18929248259,1.0069286656,0.992626095536,1.0074699545,1.03257727214,3966.87470401,13695.7851907,35446.8595427,54228.9443632,1.2544,60.0225151515,-3.65812781955,15.2922066839,7.37883984265,3.55739920877,1.01327680778,1.01129538731,1.03207824865,1.04758369653,101486.898037,54667.0295278,312927.058707,250897.630096,0.9681794008154584,0.9750044318383266,1.0980322637830173,,95.60836666666658
2015-01-02,111.39,0.860489571176,0.9894297388523716,1.0398618371919341,0.9623326133909287,1.018562545720556,1.1242430359305613,1.311087570621469,1.5024278392230914,0,0,0,0,0.1004,0.179290909091,-0.183828571429,0.118963133208,0.156236074484,0.131888970211,0.996952488354,0.979704918754,1.00616716611,1.06038817356,3.58904710527,10.2560089743,31.0635062658,50.6414016942,14.986,6.65496969697,-10.4559135338,3.4684886257,4.48499792692,6.10872005514,1.01582610835,1.00199941841,1.0150792106,1.04107308358,4399.0080198,13646.5446651,32678.1662595,54332.8426316,-14.7144,45.9341636364,1.07754473684,13.1691316135,7.76267026782,3.58330872559,1.00222498358,1.00152287296,1.02047298348,1.03737444632,100870.238712,55427.119435,291872.546284,257561.73881,1.0114911571954395,0.9608582458030344,1.130263039770177,,95.84993333333325
2015-01-05,108.29,0.888300243174,0.9660124888492418,0.9679985697684813,0.9353891336270191,0.9925756186984419,1.104887256402408,1.2877868949934594,1.4438666666666669,2.88044116982,0,0,0,-0.4886,-0.0224303030303,-0.0903672932331,0.0713049015009,0.158966209564,0.131307539571,0.967674195206,0.957236398673,0.97376197504,1.02860874469,2.53806184211,9.48946403844,23.7257106171,50.203244261,20.608,6.65718181818,-7.81630827068,1.9024228424,4.49654099273,5.98973502825,1.02513174031,1.01484431244,1.02482078051,1.05235916643,6400.02933559,13427.899024,27205.0319585,54444.6905644,-41.3912,7.12766060606,8.27073458647,10.2132252111,8.30334259699,3.62804220874,0.998144382198,1.00139033917,1.01680679856,1.03634902409,61192.5318517,55453.3086021,230803.553772,264468.432501,1.0398005355988549,0.995844491642811,1.1727768030289039,,96.19403333333325
2015-01-06,106.54,0.903835492147,0.9362861411371826,0.9490468555139854,0.9185274592637297,0.9810313075506447,1.061049696245394,1.2473949186277955,1.4036890645586297,3.87934462192,0,0,1,-0.754,-0.0891515151515,-0.0668022556391,0.0559523452158,0.159540104899,0.131082754728,0.952283057066,0.944145724914,0.957053203184,1.01149970924,2.84717131579,9.92514865383,21.6100359336,49.9165921384,18.664,7.96360606061,-6.51526879699,1.44199015009,4.49851036539,5.95061887717,1.01384630027,1.00606558983,1.01479854069,1.04260423196,4507.63068428,13408.6813317,24268.0363038,54208.258466,-50.9782,-3.88997575758,10.1279195489,9.31275848968,8.46965081605,3.64399601602,0.979190075375,0.983997002618,0.997727200069,1.01769173983,34695.8528801,57578.0575181,205399.464184,264571.920109,1.045898254176835,1.0226206119767223,1.208466303735686,,96.29463333333325
2015-01-07,107.2,0.899216728856,0.9433298134459698,0.9557774607703281,0.939526730937774,0.9857471264367816,1.059183875111155,1.2413154238073183,1.4183646467319397,4.75917124267,0,0,0,-0.9062,-0.169878787879,-0.049515037594,0.0410180347092,0.159949378809,0.13084311112,0.960186304805,0.952541740344,0.961934277545,1.01715982788,3.94179473685,9.58896820511,19.3921739082,49.5149763522,8.734,8.77987878788,-5.22960902256,1.00217694653,4.49701159605,5.91153804302,0.988909849378,0.982627555668,0.989592391681,1.01710979027,3644.19454612,13570.7663317,21173.0617053,53672.8162515,-65.4,-14.3676666667,11.3621274436,8.44337851782,8.62545006446,3.65998747345,0.971932553907,0.977348803878,0.989465743807,1.00998304221,34327.4393083,61796.6850893,179784.326009,264068.309585,1.0171641791044777,1.028544776119403,1.1963619402985075,,96.39603333333326
2015-01-08,109.23,0.88353321737,0.9681794008154584,0.9646736730548441,0.9912877756602233,1.0019262520638417,1.0624452874234025,1.2662879666125666,1.4257929774180917,0,0,0,0,-0.8958,-0.247872727273,-0.0372315789474,0.0267675187617,0.16024184394,0.130591724134,0.979698368066,0.972749131713,0.978952038251,1.03554133236,4.20468710527,8.64443589742,17.2556610127,48.9072976061,-2.53,8.89754545455,-3.93439661654,0.580602251407,4.49362678006,5.87260051281,0.997848756153,0.992284705113,0.998085399665,1.02598400144,3547.97538823,13415.6614087,19356.4358382,52867.5528553,-71.8046,-24.2282363636,12.1240233083,7.61062260788,8.7763947316,3.676331301,0.984594362885,0.989898079066,1.00096590359,1.02222551111,37987.3806359,62570.1553319,161739.105784,262391.03124,1.0070493454179255,1.0281058317312093,1.1637828435411517,,96.50833333333325
2015-01-09,112.67,0.857655986509,1.0114911571954395,1.000799431515367,0.9847915392011188,1.036522539098436,1.1289579158316634,1.3001384721901685,1.517849925905968,0,0,0,0,-0.581,-0.29716969697,-0.0277939849624,0.0132088649156,0.160456497597,0.130333683201,1.01036641139,1.0048606466,1.0086918765,1.06703033015,4.24617263158,7.37097435896,16.328818212,48.5157778459,-10.704,8.794,-2.58615413534,0.187168386492,4.48927100182,5.83394281622,1.00933963374,1.00480773405,1.00960550509,1.03803401157,3651.62744086,13198.1522933,17629.207682,52254.0724178,-56.5846,-30.8688545455,12.6515390977,6.84846550188,8.92577478024,3.69348088524,1.00207811669,1.00773690821,1.01802983185,1.04025494959,37622.9466359,62975.735996,145512.820349,262775.678668,0.9499423093991302,1.0094967604508742,1.1292269459483448,,96.63209999999992
2015-01-12,112.6,0.861501184133,1.0398005355988549,1.0044603033006245,1.0030286834135043,1.0294386542329494,1.1118791349856818,1.2979827089337175,1.5013333333333332,0,0,0,0,0.8978,-0.265436363636,-0.00862593984963,-0.0227568011257,0.16058891819,0.129529326219,1.00960740977,1.00650743707,1.00515857916,1.06313860752,4.24245552632,5.79504717947,13.9910498576,47.4389410967,-0.166000000001,6.582,1.32037030075,-0.850706378987,4.46962443595,5.71934896963,1.00620114836,1.00487279549,1.00653467133,1.03494857506,3791.34500007,11661.6988317,14669.3980997,50371.7314322,48.0024,-30.5654848485,12.6467368421,4.93072253752,9.36006335853,3.74921736356,0.992618240867,0.998121860282,1.00570800178,1.02896645948,37497.6122346,63596.4611283,107247.930285,261203.960785,0.9577264653641209,0.9984014209591475,1.1238010657193607,,97.00503333333323
2015-01-13,111.43,0.871605492237,1.045898254176835,0.979260040425345,1.0087814593518016,0.9966905187835421,1.093201216521142,1.2665378495112525,1.488511888859204,0,0,0,0,0.955,-0.210224242424,-0.00517932330827,-0.0333296435272,0.160454297058,0.129251169632,0.999632191332,0.997016020436,0.99402097676,1.05105722959,4.18129368422,5.39838230768,13.3967163924,46.8357466627,8.705,5.30618181818,2.49779887218,-1.140744606,4.46027948459,5.68164579839,1.01185537289,1.01197709181,1.01246444793,1.04113394913,4049.86950007,10670.4094808,13767.6233529,50054.0416289,52.1574,-27.1460909091,11.8207815789,4.3917739212,9.49666042253,3.76856810068,0.98826981903,0.993033312206,0.999522310164,1.02288680546,38478.4485622,63523.1070898,95328.9597398,257960.885944,0.9777438750785246,1.055550569864489,1.1016781836130305,,97.12299999999989
2015-01-14,109.04,0.891729029102,1.0171641791044777,0.9595212953185499,0.9850045167118339,0.9636765355722492,1.0659888552155636,1.2192776473219278,1.464803868887695,0,0,0,0,0.556,-0.151472727273,-0.00607368421053,-0.0433723733583,0.160200795534,0.128962137803,0.979747335885,0.977150679162,0.972282286433,1.0276588576,4.39462526316,5.09957685896,12.9067040506,46.1122930189,15.113,3.90693939394,3.53432330827,-1.39834650563,4.4498311577,5.64418167565,1.00737723135,1.00888657044,1.0081156664,1.03667698461,4058.87670402,9475.97153686,12780.613354,49383.880792,29.4144,-23.1381090909,10.5372266917,3.90053567073,9.62785474537,3.78799375494,0.987435599122,0.991419624288,0.996827466865,1.02037306238,39439.3206304,63659.9990104,83148.3313712,254673.205225,1.0111885546588408,1.0667644900953777,1.1424247982391782,,97.23413333333323
2015-01-15,110.0,0.884977272727,1.0070493454179255,0.9750044318383266,1.0341261633919339,0.9626323619497681,1.0805500982318272,1.2264466495707438,1.4678409394182013,0,0,0,0,0.0234,-0.083096969697,-0.0106496240602,-0.0526821529081,0.159849251348,0.128663711931,0.989306496146,0.987078248385,0.980279669334,1.0357461904,4.43695684211,4.6449128205,12.2866587184,45.3155050157,17.325,3.27551515152,4.46146052632,-1.61533513133,4.43995231921,5.60709489216,1.01854405417,1.02206516913,1.02023478979,1.04912125457,4501.71223033,8721.33595993,12176.2998097,48674.202816,-19.2326,-19.5015090909,8.71492180451,3.43688794559,9.75240847984,3.80722334274,0.97940111012,0.982338313415,0.986600791619,1.00997218508,44557.7464199,65717.304355,74187.0812224,249872.53476,1.020909090909091,1.0763636363636364,1.1277272727272727,,97.3474999999999
2015-01-16,107.03,0.910501417048,0.9499423093991302,0.9608582458030344,0.9991598207617625,0.9393540459891171,1.063916500994036,1.174347158218126,1.4293536324786327,2.73371428571,0,0,0,-0.5156,-0.0301090909091,-0.0211631578947,-0.0615031660413,0.159367044655,0.128351622286,0.964794858274,0.962361530715,0.953638961716,1.00702426001,5.23601552632,4.56128615383,12.038731076,44.4162189269,17.289,3.82581818182,5.27371616541,-1.77945438555,4.43118081927,5.57046434248,1.02356222528,1.02928758985,1.02637663139,1.05557089419,5370.08828954,8387.23622436,11301.753449,48121.2306241,-68.1196,-17.0514060606,6.32622781955,2.99477776735,9.86892144427,3.82606979585,0.974835099073,0.976588104514,0.979677309736,1.00289064627,52566.0353146,69633.5502925,66625.8434197,244824.85853,1.0626927029804727,1.1029617864150238,1.1780809118938615,,97.45096666666655
2015-01-20,107.84,0.907389960435,0.9577264653641209,0.995844491642811,0.9639760436220614,0.9341649341649342,1.0555990602975724,1.1906812410290384,1.4527818941128923,3.89685962744,0,0,0,-0.6938,-0.102133333333,-0.091154887218,-0.0921783536585,0.156108454934,0.126972330126,0.982467008915,0.974470305719,0.960930991005,1.01183634598,5.63318394737,5.36052814101,12.1129643038,41.3765436478,28.097,13.0267272727,7.60392857143,-1.94190384615,4.40611918366,5.42834026994,1.02550848443,1.03722631826,1.03321810612,1.06254515635,8477.48023691,12184.5979984,10604.4621503,46685.2337028,-50.5004,-25.4216,-7.04534774436,1.3834337242,10.2444996367,3.89732864,0.993273965653,0.99000699342,0.990057681787,1.0130426393,54893.1690093,79658.8353427,53914.4947091,230275.947636,1.0424703264094954,1.0988501483679525,1.1574554896142433,,97.8529333333332
2015-01-21,108.95,0.899118555912,0.9777438750785246,1.0226206119767223,0.9705148761802957,0.9481333217300496,1.0839717441050642,1.2135219425261752,1.4821112773772276,0,0,0,0,-0.3494,-0.167163636364,-0.109427819549,-0.0984250703565,0.15496501846,0.12659715562,0.994332441978,0.98483650087,0.970720244128,1.02155509377,5.13731473685,5.43342435896,12.0237148734,40.8686528145,28.256,16.4156363636,8.1302462406,-1.8532386257,4.40332715805,5.39396433973,1.03576039152,1.04880960184,1.04511996921,1.07484068336,11526.9318422,15055.4589984,11348.0682749,47104.7323835,-17.9064,-28.9422,-10.3892443609,1.03909753752,10.31618601,3.91418787913,0.994223581862,0.989723372392,0.989451503214,1.01232582864,48598.8429567,80245.2086303,51357.2820765,228018.772935,1.079577787976136,1.0876548875631022,1.1475906379072969,,97.95896666666654
2015-01-22,110.26,0.889444645988,1.0111885546588408,1.028544776119403,0.9830599144079887,0.9383031231384563,1.119050035522176,1.2108499890182298,1.4843834141087777,0,0,0,0,0.0344,-0.218151515152,-0.124596240602,-0.103871036585,0.153705817804,0.126213531473,1.00680731775,0.996723089787,0.982168904369,1.03308984138,4.98479447369,5.43614230768,11.8683133544,40.4629105503,30.07,19.8056666667,8.65673496241,-1.71819582552,4.40268540495,5.360103086,1.03497694218,1.04907917087,1.04597903067,1.07557869009,14507.5086514,17961.3851026,12499.9100471,47526.6739456,14.1664,-30.6711393939,-13.4981808271,0.712738109756,10.3790484793,3.93071807807,0.997663793764,0.99244457029,0.992009433002,1.01475407288,46217.1184346,80442.9316103,50415.4817671,226303.978791,1.054961001269726,1.0885180482495918,1.128877199346998,,98.07016666666654
2015-01-23,112.3,0.874338082517,1.020909090909091,1.0281058317312093,0.9917866289852512,0.961061189559264,1.1383679675620881,1.2165529195103455,1.5185936443542933,0,0,0,0,0.4334,-0.241084848485,-0.135048120301,-0.108427837711,0.152357224273,0.125824604477,1.02500912742,1.01474222566,1.00001335726,1.05131724762,5.20585263158,5.50544897434,11.76038,40.1598086635,33.193,23.2106060606,9.20808458647,-1.53231894934,4.40497405356,5.32685519957,1.04143499177,1.05693508709,1.05453093965,1.08428846969,18678.5529672,21877.3563526,14152.25372,48305.7719748,48.5614,-29.208230303,-16.1523605263,0.430909615385,10.436183096,3.94728072666,1.01219607481,1.00655417219,1.00611384672,1.02909714029,45972.733637,80528.9641478,49170.5571291,225743.374272,1.0543187889581478,1.0687444345503117,1.1365983971504898,,98.18816666666652
2015-01-26,113.74,0.866421663443,1.0626927029804727,1.0094967604508742,1.0103037839758393,0.9552364155538758,1.1282610852098005,1.225118483412322,1.537027027027027,0,0,0,0,0.9862,-0.104678787879,-0.129578195489,-0.116461491557,0.14778286744,0.124628755274,1.03244195124,1.02447932734,1.01149762611,1.06215433175,5.78799368422,4.95883839742,11.3022739082,39.4862975472,,,,,,,,,,,,,,,73.3084,-10.2907878788,-19.4405075188,-0.231342260788,10.5722172263,3.99680072961,1.0035789055,0.995911506587,0.997354624776,1.01962392693,45267.7644328,57798.6402912,47242.6318683,223171.608907,1.0378934411816423,1.0422894320379814,1.106470898540531,,98.54679999999986
2015-01-27,112.42,0.877630907905,1.0424703264094954,0.9984014209591475,1.0028545941123996,0.9531965406138715,1.117606123869172,1.2127292340884575,1.5051546391752577,0,0,0,0,0.8522,0.0253575757576,-0.117342105263,-0.117259803002,0.14606108767,0.124220029133,1.01804812229,1.01246442595,0.999351070733,1.04909404589,5.52067473685,4.99031179486,11.1271301266,39.3820658962,25.253,29.2813030303,12.5432913534,-0.352146575985,4.43781003135,5.19933679126,1.03271612843,1.05092022592,1.05416871441,1.08380813385,26162.3319672,29470.5979423,20451.3663572,52434.3672185,50.171,0.561000000001,-19.0887556391,-0.443904713884,10.6007247934,4.01308738052,1.00114877774,0.993865048305,0.995628683289,1.01764947193,42351.473742,54455.5895999,47005.985055,222657.884681,1.054082903397972,1.0689379114036648,1.11946272905177,,98.66326666666652
