,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2014-12-03,50.22,1.17423470065,1.001395812562313,0.9226529487415028,0.9086303600506603,0.7624108091695764,0.7826086956521738,1.0619581306830197,1.1405859641153757,0,0,0,0,-0.1322,-0.37396969697,-0.152204511278,-0.223967448405,-0.0879042897328,0.0468457337506,0.965694946543,0.940211744222,0.871256725371,0.819486046647,4.20115157895,4.20057717948,36.1256789715,35.4783814112,12.15,5.63518181818,9.18626879699,9.203125,3.71180376084,7.26631938046,1.01012502826,1.02492722638,1.0506602155,1.07560960373,2396.71207902,17797.8720753,40755.8050696,54550.0253843,1.3712,14.6824909091,21.6603853383,19.4321356707,2.1786192408,3.65222067625,1.00738880808,1.02134133237,1.04242407248,1.0499546916,6597.63383671,116771.639372,246794.513769,160760.771057,0.97610513739546,0.9036240541616887,1.3245718837116687,,58.97006666666653
2014-12-04,50.43,1.16877453896,1.0055832502492523,0.9212641578370478,0.9154111453984388,0.7729920294297977,0.7821029776674937,1.0482228226979837,1.1458759372869802,0,0,0,0,-0.1384,-0.35016969697,-0.1673,-0.219184521576,-0.0915033315752,0.0463750899083,0.973260896836,0.946011855631,0.87828835654,0.823937146813,4.04033131579,4.37819589743,35.3171065823,36.2019949528,15.192,6.002,8.68346428571,9.56660330675,3.74177358767,7.23185286992,1.01804256917,1.03262520655,1.059666803,1.08476386357,2929.10191454,17196.1698718,42722.1755344,55717.3494763,4.7966,13.7976060606,19.8331710526,20.6876886257,2.33842703645,3.64179679855,1.00829968773,1.02120663497,1.04342121764,1.05125444072,7284.30694119,102282.306517,253568.465665,165373.967171,0.9520126908586158,0.9597461828276819,1.3289708506841165,,58.94129999999986
2014-12-05,50.15,1.17470787637,0.9928726984755494,0.9668401773664932,0.9287037037037037,0.7523252325232523,0.7824933687002652,1.0050100200400802,1.1297589547195315,0,0,0,0,-0.0922,-0.311006060606,-0.181154887218,-0.214175586304,-0.0950687075129,0.0458939294504,0.971654428148,0.942748916732,0.876064783375,0.820407115784,3.84390631579,4.57475358974,35.3968909968,36.9521017256,15.313,6.8746969697,8.27431766917,9.90512019231,3.77507370781,7.19712153276,1.01756329639,1.03183363749,1.05996456148,1.08502819166,3326.70170402,16358.306891,44700.870682,56876.0558297,9.3532,12.7649757576,18.2798789474,21.8816030019,2.50451538033,3.63162998835,1.00719866838,1.01902832139,1.04235028168,1.05043833257,7527.2880854,85723.2417473,260108.219353,169822.638278,0.9455633100697907,0.9551345962113659,1.3531405782652044,,58.911599999999865
2014-12-08,49.88,1.17895148356,1.011969973625482,0.9374177786130427,0.9105512960934647,0.7593240980362308,0.7721362229102168,0.9271375464684016,1.1346678798908099,0,0,0,0,0.107,-0.165357575758,-0.212627067669,-0.198839727955,-0.105561754278,0.0443925989541,0.979229651733,0.943901446697,0.880247591694,0.819415952573,2.35603789474,5.01141,34.4320878323,39.0519943239,14.245,10.6692121212,7.58820300752,10.788505863,3.89250164821,7.09152213191,1.00882076934,1.02135015991,1.05193013853,1.07712881763,3747.4693356,12170.9350962,49424.2875253,60263.2048349,17.8604,10.3396848485,15.026543985,24.9522737336,3.03961394163,3.60246414856,1.00775660871,1.01744346203,1.04370103611,1.0522353604,6346.9782304,51349.3725201,280292.01018,183170.338768,0.9635124298315958,0.9731355252606254,1.3622694466720129,,58.80609999999989
2014-12-09,47.82,1.22874250662,0.9807219031993438,0.9283634245777519,0.8740632425516359,0.741855414210363,0.7413953488372093,0.9228097259745273,1.0633755837224816,7.01373737374,1,1,0,-0.007,-0.139078787879,-0.219895112782,-0.194018222326,-0.109069818038,0.0438598240837,0.945208728653,0.907542452092,0.847265809272,0.787176690878,1.98090105263,5.60458916666,34.3010694778,39.8200349057,5.157,10.5728484848,7.46483270677,11.0022222092,3.93366534078,7.05561363786,0.996189739908,1.00731642313,1.03824006405,1.06304203943,3734.5172106,10078.4361394,50233.6138129,61043.9490404,12.4196,9.63878181818,14.3269379699,25.7653320356,3.2283552684,3.59316458931,1.00126421924,1.01008970805,1.03701095676,1.04558752334,5420.98568935,40061.4739786,285440.294941,186920.40022,0.9709326641572563,1.0098285236302802,1.4282726892513593,,58.75846666666655
2014-12-10,49.02,1.19786141711,0.97610513739546,0.977467597208375,0.886117136659436,0.7702702702702703,0.7426147553401,0.9733915806195393,1.0654205607476637,0,0,0,0,-0.1666,-0.109242424242,-0.225283834586,-0.189381707317,-0.112586348453,0.0433068494192,0.971664734041,0.932923521967,0.871778569666,0.808439801477,2.00362605263,5.80186641025,33.8300290981,40.4129420401,-9.695,9.07457575758,7.23885902256,11.1561931285,3.97303399701,7.01917173995,0.981587956517,0.99153393969,1.02220672032,1.04650840622,4379.75875665,9035.05896795,50499.141201,61454.2177657,1.449,8.59224848485,13.6150293233,26.4545441839,3.4200416945,3.5842197042,0.998156062949,1.00645594236,1.0337432443,1.04238201027,4275.2907254,34831.8839688,289725.313795,190183.064831,0.9257445940432476,0.9806201550387597,1.3743370053039576,,58.719166666666545
2014-12-11,48.01,1.2220592932,0.9520126908586158,0.9573280159521436,0.8817263544536271,0.7560629921259843,0.7194665068185223,0.9958514830947935,1.015225206174667,8.50552046423,0,0,0,-0.3236,-0.0916121212121,-0.229428195489,-0.184980909944,-0.116118684072,0.0427327633343,0.956574582333,0.916711219736,0.857088025136,0.793349644565,1.84461552631,6.15509333333,33.6246682911,41.1324512539,-26.325,6.64475757576,6.95465413534,11.2568379456,4.01120639944,6.9822613278,0.986562083292,0.995669701208,1.02668335963,1.05107178184,4617.40673691,7884.92707532,50830.5291768,61940.3429747,-21.851,5.69166666667,12.7319093985,26.9923217871,3.61155149437,3.57524483522,0.983882811877,0.991088481437,1.01823347282,1.0267296737,8177.56183277,29550.8937155,290950.727009,191444.3275,1.0081233076442409,1.0172880649864613,1.4124140803999168,,58.67106666666655
2014-12-12,47.42,1.23620835091,0.9455633100697907,0.9388239952484657,0.8634377276037873,0.9976856722070272,0.7108379553290363,1.043573943661972,1.0255190311418685,9.60503458678,1,1,0,-0.4098,-0.0932484848485,-0.232486466165,-0.180678869606,-0.119669835619,0.0421372841102,0.950300601202,0.908694589895,0.849514400048,0.785201712972,1.67990526316,6.58274352564,33.8984113766,41.917195456,-38.228,3.39181818182,6.61032330827,11.296660061,4.04787047293,6.94485743584,0.982853776115,0.990941802465,1.02205581116,1.04619807437,5161.79628297,6759.87955769,51091.1766578,62294.7059103,-43.4546,1.66633939394,11.7699530075,27.3921150094,3.8035077473,3.56632517615,0.987373859349,0.993704260217,1.02115653704,1.02976385962,10420.9228367,23737.7360145,292615.237595,193018.453069,1.010122311261071,1.0115984816533108,1.447279628848587,,58.620999999999874
2014-12-15,48.06,1.21666666667,0.9635124298315958,0.975045648204504,0.8867158671586716,0.9350194552529184,0.7137977127580574,1.0773369199731002,1.0382372002592353,9.84321143338,0,0,0,-0.3192,-0.177127272727,-0.236385714286,-0.168710459662,-0.130380913033,0.0402238289948,0.974818210399,0.931508176863,0.870419588969,0.800552191118,1.41209763158,6.95522403846,33.667240443,44.0851199332,-30.648,-10.0513636364,4.7962575188,11.1273427533,4.14533513537,6.83074042825,0.967779003074,0.972771520282,1.00159491199,1.0258362475,9037.15296718,6973.52638461,49786.5628465,63121.1568612,-70.3426,-15.9147818182,7.83539097744,27.7776812383,4.37498224332,3.54242560015,0.972713337332,0.976071420863,1.00257682679,1.01143037817,27953.2053188,20873.3708842,294435.734111,196364.169123,1.0099875156054932,1.013524760715772,1.4373699542238867,,58.472999999999885
2014-12-16,46.43,1.25828559121,0.9709326641572563,0.9522149302707137,0.8434150772025432,0.9128981517892253,0.6901010701545779,1.0222369000440334,1.017978513483885,10.0639095759,0,1,0,-0.2432,-0.207,-0.234946616541,-0.165107551595,-0.133918861346,0.0395386310867,0.945322759618,0.903228316587,0.844174143871,0.774796987086,1.77176289474,7.45372794871,33.713941519,45.1508212421,-26.696,-15.205,3.85846616541,10.9816914869,4.17274118759,6.79202788531,0.968660698111,0.972799861495,1.00068388807,1.02503694579,11425.9738422,7657.44153686,48617.8184415,62693.9150667,-75.219,-24.965430303,5.90117293233,27.6094094278,4.55850575774,3.53485544696,0.968114176462,0.970145617569,0.995879884896,1.00474363232,45581.251462,26969.9724337,293402.298478,196215.127288,1.0400603058367435,1.0559982769760932,1.4583243592504844,,58.42219999999989
2014-12-17,45.38,1.28621712943,0.9257445940432476,0.9036240541616887,0.8337313981260335,0.8769082125603865,0.659688908271551,0.9803413264203933,1.058055490790394,10.8838699343,0,1,0,-0.25,-0.2398,-0.233685714286,-0.161860248593,-0.137418533169,0.0388277152855,0.928453055629,0.886856428146,0.828508506681,0.758594894362,2.38998,8.03556384615,33.9035837816,46.4418427516,-30.537,-20.4716969697,2.68720676692,10.7832833021,4.19741151694,6.75282722363,0.95214908284,0.954708677882,0.980960582997,1.00479424613,17321.4519672,9905.90382051,47622.7088446,61869.0260628,-83.5372,-35.2435636364,3.52473082707,27.2833835366,4.73591585355,3.52716390795,0.964276078314,0.964942485297,0.989767578437,0.998631746481,67435.939017,36546.3092576,292682.167724,196139.706478,1.0592772146319964,1.0830762450418685,1.505949757602468,,58.368533333333225
2014-12-18,48.4,1.20497865014,1.0081233076442409,0.9597461828276819,0.8841797588600657,0.9182318345664959,0.7080163838502048,1.003732890916632,1.1255813953488372,0,0,0,0,-0.2164,-0.256,-0.230408270677,-0.158676969981,-0.140851226266,0.0380958859172,0.992382846539,0.948833562047,0.886688452211,0.810320706603,2.24988710526,7.87189230769,33.4311088449,47.1873889898,-36.355,-24.9694545455,1.37309586466,10.5339781895,4.22015553944,6.71326992174,0.965484349089,0.966550110193,0.992295460947,1.01628567636,20316.0147369,11042.7905112,47012.7309557,61142.7764052,-82.3052,-44.058230303,0.995734962406,26.8167841463,4.91140781763,3.51980378704,0.982433754018,0.982092559715,1.00689746373,1.01593961708,71856.4530538,38734.362595,292619.726031,196417.506648,1.0090909090909093,1.0177685950413222,1.3952479338842976,,58.32096666666657
2014-12-19,47.9,1.21652887961,1.010122311261071,0.9551345962113659,0.9234625024098708,0.8811626195732156,0.6993721711198716,0.9917184265010353,1.101909362778928,0,0,0,0,-0.1076,-0.259793939394,-0.225633834586,-0.155726641651,-0.144217869491,0.0373427862783,0.9847659382,0.94220858413,0.880899289672,0.803224636694,2.11286210526,7.72511897436,32.6805072785,47.9882564623,-34.922,-27.6963636364,0.0236315789475,10.2459749062,4.24222072785,6.67352662366,0.982197698852,0.982103353259,1.00759808231,1.0319468997,20991.4884211,11223.0715881,46360.5060617,60604.1248694,-51.5158,-48.4401272727,-1.33759774436,26.2537170497,5.0896973365,3.51338356921,1.00578495422,1.00497451367,1.03014875899,1.03960592676,71153.0749715,38520.7996483,295681.734086,199122.314828,1.0014613778705637,0.9885177453027141,1.4077244258872654,,58.27173333333325
2014-12-22,48.54,1.19741038319,1.0099875156054932,0.9731355252606254,0.912234542379252,0.8881976212259836,0.7188981042654029,0.9885947046843176,1.0939824205544286,0,0,0,0,0.2242,-0.183884848485,-0.204069172932,-0.147829502814,-0.153885955813,0.0349529982861,1.00227131943,0.964348508478,0.902461130865,0.817937673116,1.91756842105,6.80913820513,30.3875199367,50.1079933176,11.023,-25.9478181818,-4.06833270677,9.1595532364,4.30854887482,6.55358265978,0.987675916649,0.983723755767,1.00705289601,1.03106189833,20880.5228619,11996.9865881,44512.7110186,57678.7350939,103.0762,-35.7341393939,-7.05786804511,24.0896843574,5.63724869755,3.50252775136,1.00791646384,1.00608637849,1.03010474577,1.04067801628,70193.4992199,38382.1985319,299478.130785,207478.082898,1.003502266172229,0.9754841367943964,1.3728883395138032,,58.12229999999993
2014-12-23,48.29,1.20244702147,1.0400603058367435,1.0098285236302802,0.9374878664337022,0.8812043795620438,0.7088960657662947,1.0364885168491091,1.039836347975883,0,0,0,0,0.267,-0.130581818182,-0.195004135338,-0.145619582552,-0.156967410924,0.0341164139407,0.999100003103,0.962551389062,0.901258617271,0.815148356494,1.74016078947,6.34899070513,29.2082996044,50.6737076101,23.417,-22.055969697,-5.36905639098,8.73581238274,4.33170122773,6.51349643159,0.99730403449,0.992357165348,1.01506728157,1.03926984608,19978.2711251,12067.6043574,43958.5654177,57112.1107071,124.72,-23.6023575758,-8.36514962406,23.2604473968,5.82319366942,3.50239267421,1.01666764912,1.01457636591,1.03843717762,1.04963412672,72593.159617,39941.7714919,302078.992605,212030.231875,1.0153240836612136,0.9757713812383516,1.3458272934354938,,58.066166666666604
2014-12-24,48.07,1.2068469593,1.0592772146319964,0.9806201550387597,0.9585244267198405,0.8860829493087558,0.7031889994148625,1.0609137055837563,1.0511699103433196,0,0,0,0,0.2486,-0.0765515151515,-0.185081578947,-0.143703541276,-0.159959713432,0.0332584276669,0.996982298224,0.961102058362,0.900655303084,0.812743177298,1.49782605263,6.02115358974,27.9723720886,51.3441998585,24.566,-17.2397272727,-6.5897575188,8.28347103659,4.35423055849,6.47329061346,0.993101395712,0.986457798445,1.00828312567,1.03233130047,17851.160158,12245.5343574,43289.7008509,56603.5841411,115.3114,-8.34826666667,-9.27023195489,22.3953003283,6.01082947287,3.50394866255,1.0199379766,1.01765233723,1.04122028445,1.053038093,76468.3920136,42420.423095,305356.464249,217251.885127,1.0224672352818807,0.9908466819221968,1.3110047846889952,,58.013133333333265
2014-12-26,48.84,1.1855985531,1.0090909090909093,1.0172880649864613,0.9738783649052842,0.8852637302882002,0.7114348142753095,1.0615083677461423,1.0610471431674995,0,0,0,0,0.0536,0.0279878787879,-0.162643233083,-0.14112227955,-0.165632027954,0.0314807677729,1.01652582941,0.982137919593,0.922636617377,0.828302892764,1.09529894737,5.17105583333,24.3992556329,52.5664768514,9.026,-6.72966666667,-8.67165225564,7.30148276266,4.39601424051,6.3925352208,0.992153066505,0.98184051594,1.00192831576,1.02594431759,12254.2287895,12780.9465881,41545.8703655,55666.1676379,65.4828,25.9955939394,-9.83512481203,20.5074042448,6.39524179706,3.51216734498,1.01931109775,1.01669618689,1.03981131238,1.05237488947,84370.2657265,46853.532636,314992.91038,227204.89067,1.0085995085995085,0.9641687141687142,1.2743652743652742,,57.90463333333327
2014-12-29,47.97,1.20386769509,1.0014613778705637,1.0115984816533108,0.949712928133043,0.8894863712219544,0.7009059029807131,1.0148085466469219,1.0054495912806538,0,0,0,0,0.0846,0.114678787879,-0.126442857143,-0.140376313321,-0.173278316925,0.0286477939507,1.00070927904,0.973733354985,0.917454002984,0.817458542352,0.736519999999,3.13267589743,18.3488065823,54.1228757076,-6.902,2.84139393939,-10.7118609023,5.69802157598,4.44635473805,6.27059309949,1.00012260894,0.985861518791,1.00254345518,1.02708236343,4493.36168428,13608.0384615,37623.7775629,54412.5249807,28.4156,59.0709757576,-7.36631278196,17.4257904081,6.98589308339,3.53560335023,1.01857654354,1.01549910133,1.0374775647,1.05170943348,95697.4119043,52219.5862226,318305.452257,241927.482549,0.9870752553679384,0.9593495934959351,1.3206170523243694,,57.74953333333329
2014-12-30,48.71,1.18447341408,1.003502266172229,1.013524760715772,0.9882329072834246,0.8870879621198325,0.7205621301775149,0.989839463523674,0.9942845478669116,0,0,0,0,0.0646,0.120503030303,-0.113255639098,-0.141124765478,-0.175559892171,0.0276586274427,1.01647520372,0.990342584121,0.935404114357,0.831200300331,0.70595236842,2.96001025641,16.1907882911,54.6922588679,-5.464,4.62293939394,-11.0106804511,5.14017905722,4.45901570558,6.22988699067,1.00654527726,0.992346181845,1.00815744161,1.0330624812,4374.89770401,13654.4863782,36555.0965629,54343.382415,13.672,61.2374060606,-5.67679511278,16.3646218105,7.18303505479,3.54595861124,1.01724362817,1.01433819013,1.03578571794,1.05068442752,100516.063388,53697.2632662,316266.828246,246706.481308,0.9720796551016219,0.9663313487990146,1.3120509135701086,,57.695699999999945
2014-12-31,49.03,1.17565776055,1.0153240836612136,1.0559982769760932,1.0055373256767843,0.8727305090779637,0.7234764645123212,0.9889068172650263,0.8848583288215124,0,0,0,0,0.062,0.119963636364,-0.0996421052632,-0.142371575985,-0.177676728786,0.0266466512364,1.02206518454,0.998971078127,0.945329747134,0.837761640325,0.767581842104,2.53402538461,13.9172782278,55.215045283,-0.383999999999,5.73618181818,-11.0828590226,4.57670790338,4.46956487342,6.18929248259,1.0069286656,0.992626095536,1.0074699545,1.03257727214,3966.87470401,13695.7851907,35446.8595427,54228.9443632,1.2544,60.0225151515,-3.65812781955,15.2922066839,7.37883984265,3.55739920877,1.01327680778,1.01129538731,1.03207824865,1.04758369653,101486.898037,54667.0295278,312927.058707,250897.630096,0.9610442586171731,0.949418723230675,1.255353864980624,,57.64249999999994
2015-01-02,49.15,1.17064699898,1.0224672352818807,1.0830762450418685,0.9786937475109518,0.8892708521802062,0.7074996401324313,0.9806464485235435,1.084270902272226,0,0,0,0,0.0608,0.110527272727,-0.0731428571429,-0.146065595685,-0.181369253985,0.0245552083639,1.02101228746,1.00563688631,0.954526475243,0.841901515508,0.838276578946,1.61618948718,10.2079572152,56.2535458491,14.986,6.65496969697,-10.4559135338,3.4684886257,4.48499792692,6.10872005514,1.01582610835,1.00199941841,1.0150792106,1.04107308358,4399.0080198,13646.5446651,32678.1662595,54332.8426316,-14.7144,45.9341636364,1.07754473684,13.1691316135,7.76267026782,3.58330872559,1.00222498358,1.00152287296,1.02047298348,1.03737444632,100870.238712,55427.119435,291872.546284,257561.73881,0.9690742624618516,0.9534079348931841,1.214852492370295,,57.537299999999945
2015-01-05,49.26,1.16501421031,1.0085995085995085,1.0177685950413222,0.9767995240928019,0.8941731711744417,0.7180758017492712,0.998176291793313,1.040337909186906,0,0,0,0,0.1188,0.0762666666667,-0.0311372180451,-0.150363649156,-0.185479512424,0.0212542236757,1.01732719275,1.01008340467,0.960128640865,0.846861928283,0.74704105263,1.35078403846,8.35067808544,57.7178795244,20.608,6.65718181818,-7.81630827068,1.9024228424,4.49654099273,5.98973502825,1.02513174031,1.01484431244,1.02482078051,1.05235916643,6400.02933559,13427.899024,27205.0319585,54444.6905644,-41.3912,7.12766060606,8.27073458647,10.2132252111,8.30334259699,3.62804220874,0.998144382198,1.00139033917,1.01680679856,1.03634902409,61192.5318517,55453.3086021,230803.553772,264468.432501,0.955948030856679,0.9866017052375153,1.2127486804709704,,57.388599999999954
2015-01-06,47.35,1.21098064062,0.9870752553679384,0.9885177453027141,0.9441674975074776,0.8768518518518519,0.6868291267769076,0.9552148476901352,1.0012687671812224,0,0,0,0,0.0202,0.0681757575758,-0.0177338345865,-0.150353283302,-0.186492279067,0.0201102194239,0.975896289121,0.972314200202,0.923812310994,0.815193414752,0.310478684209,1.34837891025,8.54603291139,58.4071882862,18.664,7.96360606061,-6.51526879699,1.44199015009,4.49851036539,5.95061887717,1.01384630027,1.00606558983,1.01479854069,1.04260423196,4507.63068428,13408.6813317,24268.0363038,54208.258466,-50.9782,-3.88997575758,10.1279195489,9.31275848968,8.46965081605,3.64399601602,0.979190075375,0.983997002618,0.997727200069,1.01769173983,34695.8528801,57578.0575181,205399.464184,264571.920109,0.9719112988384372,1.250897571277719,1.2768743400211193,,57.339933333333285
2015-01-07,47.35,1.20989158747,0.9720796551016219,0.9754841367943964,0.9492782678428228,0.8643665571376414,0.6853379649732233,0.90813195243575,1.0198147749300022,0,0,0,0,-0.1414,0.0489636363636,-0.00620864661654,-0.149758137899,-0.187351245312,0.0189419492705,0.976953390967,0.973894085162,0.924725670414,0.816433856572,0.378811578946,1.3044225,8.73619707278,59.051957217,8.734,8.77987878788,-5.22960902256,1.00217694653,4.49701159605,5.91153804302,0.988909849378,0.982627555668,0.989592391681,1.01710979027,3644.19454612,13570.7663317,21173.0617053,53672.8162515,-65.4,-14.3676666667,11.3621274436,8.44337851782,8.62545006446,3.65998747345,0.971932553907,0.977348803878,0.989465743807,1.00998304221,34327.4393083,61796.6850893,179784.326009,264068.309585,0.9940865892291446,1.2369588173178458,1.2954593453009504,,57.28836666666661
2015-01-08,47.12,1.21480829089,0.9610442586171731,0.9757713812383516,0.9853617733166039,0.8612685066715408,0.6907065376722369,0.8792685202463145,1.035376840254889,0,0,0,0,-0.2808,0.0219939393939,0.00315676691729,-0.148536679174,-0.188046517522,0.0177492926359,0.97299083175,0.970855783,0.921074815338,0.813619317415,0.455785263157,1.26302538461,8.94364871835,59.7571940841,-2.53,8.89754545455,-3.93439661654,0.580602251407,4.49362678006,5.87260051281,0.997848756153,0.992284705113,0.998085399665,1.02598400144,3547.97538823,13415.6614087,19356.4358382,52867.5528553,-71.8046,-24.2282363636,12.1240233083,7.61062260788,8.7763947316,3.676331301,0.984594362885,0.989898079066,1.00096590359,1.02222551111,37987.3806359,62570.1553319,161739.105784,262391.03124,0.9879032258064516,1.2943548387096775,1.2922325976230902,,57.241766666666614
2015-01-09,47.63,1.20085800266,0.9690742624618516,0.9908466819221968,0.9716442268461852,0.8609906001446131,0.7435216984077427,0.8529727793696275,1.014267461669506,0,0,0,0,-0.3578,-0.00793939393939,0.0105890977444,-0.146713578799,-0.18857358767,0.016533188064,0.983796176765,0.982821769409,0.931982223266,0.823547083685,0.474436578946,1.17861923077,9.09404175633,60.3817848703,-10.704,8.794,-2.58615413534,0.187168386492,4.48927100182,5.83394281622,1.00933963374,1.00480773405,1.00960550509,1.03803401157,3651.62744086,13198.1522933,17629.207682,52254.0724178,-56.5846,-30.8688545455,12.6515390977,6.84846550188,8.92577478024,3.69348088524,1.00207811669,1.00773690821,1.01802983185,1.04025494959,37622.9466359,62975.735996,145512.820349,262775.678668,0.9838337182448036,1.3136678563930295,1.283644761704808,,57.19686666666662
2015-01-12,47.09,1.21177886317,0.955948030856679,0.9641687141687142,0.9808373255571757,0.864830119375574,0.7214646851539759,0.8416443252904379,1.03631161971831,0,0,0,0,-0.1522,-0.101890909091,0.0256526315789,-0.138776031895,-0.189176258497,0.0127389520831,0.975039082316,0.974655641681,0.925802139037,0.817666918805,0.601068157894,1.14096897436,9.21919392405,62.2220529835,-0.166000000001,6.582,1.32037030075,-0.850706378987,4.46962443595,5.71934896963,1.00620114836,1.00487279549,1.00653467133,1.03494857506,3791.34500007,11661.6988317,14669.3980997,50371.7314322,48.0024,-30.5654848485,12.6467368421,4.93072253752,9.36006335853,3.74921736356,0.992618240867,0.998121860282,1.00570800178,1.02896645948,37497.6122346,63596.4611283,107247.930285,261203.960785,1.0320662561053302,1.3397748991293268,1.3310681673391378,,57.06266666666664
2015-01-13,46.02,1.23894248877,0.9719112988384372,0.9593495934959351,0.9704765921552088,0.837946103423161,0.7042081101759756,0.8013233501654188,0.9795657726692211,3.15230663057,0,0,1,-0.108,-0.135078787879,0.0256364661654,-0.135701665103,-0.189066567042,0.0114205234457,0.954910464175,0.954687605346,0.906688601622,0.800313899737,0.859853684209,1.14874301282,9.32298606013,63.01535943,8.705,5.30618181818,2.49779887218,-1.140744606,4.46027948459,5.68164579839,1.01185537289,1.01197709181,1.01246444793,1.04113394913,4049.86950007,10670.4094808,13767.6233529,50054.0416289,52.1574,-27.1460909091,11.8207815789,4.3917739212,9.49666042253,3.76856810068,0.98826981903,0.993033312206,0.999522310164,1.02288680546,38478.4485622,63523.1070898,95328.9597398,257960.885944,1.2870491090830072,1.406779661016949,1.2957409821816601,,57.01613333333331
2015-01-14,47.07,1.21039303165,0.9940865892291446,0.9663313487990146,0.9794007490636704,0.868450184501845,0.7146978439113271,0.829573493126542,0.9955583756345178,0,0,0,0,-0.0928,-0.158593939394,0.0232977443609,-0.132384146341,-0.188817802098,0.0100757359296,0.977712232308,0.978032195897,0.929110194897,0.819921461209,0.92280105263,1.07857429487,9.29396137658,63.5526781093,15.113,3.90693939394,3.53432330827,-1.39834650563,4.4498311577,5.64418167565,1.00737723135,1.00888657044,1.0081156664,1.03667698461,4058.87670402,9475.97153686,12780.613354,49383.880792,29.4144,-23.1381090909,10.5372266917,3.90053567073,9.62785474537,3.78799375494,0.987435599122,0.991419624288,0.996827466865,1.02037306238,39439.3206304,63659.9990104,83148.3313712,254673.205225,1.2443169747185043,1.3426811132356067,1.260463140004249,,56.97319999999997
2015-01-15,46.55,1.2228886502,0.9879032258064516,0.949418723230675,1.002584535860435,0.8455949137148047,0.7141761276465172,0.8077390248134652,0.9712080116837053,0,0,0,0,-0.1532,-0.176442424242,0.0182417293233,-0.128892120075,-0.18846108474,0.00870410172272,0.969216194551,0.96903965152,0.92072015942,0.812434346949,1.01699236842,1.02914352564,9.28034626582,63.9821433923,17.325,3.27551515152,4.46146052632,-1.61533513133,4.43995231921,5.60709489216,1.01854405417,1.02206516913,1.02023478979,1.04912125457,4501.71223033,8721.33595993,12176.2998097,48674.202816,-19.2326,-19.5015090909,8.71492180451,3.43688794559,9.75240847984,3.80722334274,0.97940111012,0.982338313415,0.986600791619,1.00997218508,44557.7464199,65717.304355,74187.0812224,249872.53476,1.3102040816326532,1.3561761546723954,1.2829215896885071,,56.925466666666644
2015-01-16,46.86,1.21380210556,0.9838337182448036,0.9534079348931841,1.0326134861172322,0.8609222855043175,0.743455497382199,0.7900859888720283,0.9661855670103092,0,0,0,0,-0.1732,-0.185454545455,0.0107635338346,-0.125149272983,-0.187993357361,0.00730638962337,0.977685976278,0.977166093212,0.928548251665,0.819404462922,1.04387868421,0.943287179484,9.27231314873,64.3459388522,17.289,3.82581818182,5.27371616541,-1.77945438555,4.43118081927,5.57046434248,1.02356222528,1.02928758985,1.02637663139,1.05557089419,5370.08828954,8387.23622436,11301.753449,48121.2306241,-68.1196,-17.0514060606,6.32622781955,2.99477776735,9.86892144427,3.82606979585,0.974835099073,0.976588104514,0.979677309736,1.00289064627,52566.0353146,69633.5502925,66625.8434197,244824.85853,1.3352539479300043,1.3410157917200172,1.2827571489543321,,56.87876666666664
2015-01-20,48.6,1.16780384088,1.0320662561053302,0.9866017052375153,1.0041322314049588,0.8878333942272562,0.7654748779335329,0.8109461037877524,1.0035102209374356,0,0,0,0,0.1106,-0.127515151515,-0.0311571428571,-0.108212781426,-0.184999786099,0.00147434683728,1.01970164285,1.0163908713,0.970173648107,0.856181163354,1.03273578947,0.901798397433,8.73817643987,65.3815856879,28.097,13.0267272727,7.60392857143,-1.94190384615,4.40611918366,5.42834026994,1.02550848443,1.03722631826,1.03321810612,1.06254515635,8477.48023691,12184.5979984,10604.4621503,46685.2337028,-50.5004,-25.4216,-7.04534774436,1.3834337242,10.2444996367,3.89732864,0.993273965653,0.99000699342,0.990057681787,1.0130426393,54893.1690093,79658.8353427,53914.4947091,230275.947636,1.2981481481481483,1.302880658436214,1.2271604938271605,,56.75526666666665
